doc,exp,sent_t,chain_t,umap_t,cluster_t
5392,allow_hierarchical,0,0.003,0.151,0.003
5393,allow_hierarchical,0,0.006,0.172,0.004
5394,allow_hierarchical,0,0.007,0.182,0.004
5395,allow_hierarchical,0,0.001,0.084,0.002
5396,allow_hierarchical,0,0.006,0.174,0.003
5397,allow_hierarchical,0,0.004,0.18,0.005
5398,allow_hierarchical,0,0.006,0.151,0.003
5399,allow_hierarchical,0,0.005,0.154,0.002
5400,allow_hierarchical,0,0.002,0.083,0.002
5401,allow_hierarchical,0,0.003,0.145,0.004
5402,allow_hierarchical,0,0.005,0.118,0.002
5403,allow_hierarchical,0,0.011,0.281,0.004
5404,allow_hierarchical,0,0.0,0.074,0.002
5405,allow_hierarchical,0,0.003,0.16,0.003
5406,allow_hierarchical,0,0.001,0.102,0.003
5407,allow_hierarchical,0,0.002,0.076,0.002
5408,allow_hierarchical,0,0.003,0.09,0.003
5409,allow_hierarchical,0,0.008,0.166,0.005
5410,allow_hierarchical,0,0.001,0.0,0.001
5411,allow_hierarchical,0,0.001,0.092,0.002
5412,allow_hierarchical,0,0.001,0.111,0.003
5413,allow_hierarchical,0,0.003,0.122,0.002
5414,allow_hierarchical,0,0.003,0.167,0.003
5415,allow_hierarchical,0,0.002,0.089,0.002
5416,allow_hierarchical,0,0.002,0.087,0.002
5417,allow_hierarchical,0,0.002,0.076,0.002
5418,allow_hierarchical,0,0.008,0.173,0.008
5419,allow_hierarchical,0,0.006,0.292,0.007
5420,allow_hierarchical,0,0.005,0.212,0.004
5421,allow_hierarchical,0,0.004,0.084,0.002
5422,allow_hierarchical,0,0.023,0.749,0.009
5423,allow_hierarchical,0,0.002,0.081,0.003
5424,allow_hierarchical,0,0.002,0.171,0.004
5425,allow_hierarchical,0,0.009,0.216,0.003
5426,allow_hierarchical,0,0.012,0.217,0.003
5427,allow_hierarchical,0,0.001,0.0,0.002
5428,allow_hierarchical,0,0.011,0.21,0.004
5429,allow_hierarchical,0,0.005,0.146,0.003
5430,allow_hierarchical,0,0.005,0.177,0.004
5431,allow_hierarchical,0,0.004,0.163,0.004
5432,allow_hierarchical,0,0.002,0.129,0.005
5433,allow_hierarchical,0,0.021,0.734,0.01
5434,allow_hierarchical,0,0.003,0.215,0.003
5435,allow_hierarchical,0,0.001,0.125,0.003
5436,allow_hierarchical,0,0.012,0.18,0.004
5437,allow_hierarchical,0,0.007,0.141,0.003
5438,allow_hierarchical,0,0.001,0.097,0.002
5439,allow_hierarchical,0,0.003,0.085,0.003
5440,allow_hierarchical,0,0.004,0.097,0.003
5441,allow_hierarchical,0,0.002,0.096,0.003
5442,allow_hierarchical,0,0.001,0.102,0.002
5443,allow_hierarchical,0,0.007,0.233,0.003
5444,allow_hierarchical,0,0.004,0.129,0.002
5445,allow_hierarchical,0,0.004,0.172,0.003
5446,allow_hierarchical,0,0.003,0.152,0.003
5447,allow_hierarchical,0,0.009,0.229,0.005
5448,allow_hierarchical,0,0.0,0.0,0.001
5449,allow_hierarchical,0,0.02,0.547,0.008
5450,allow_hierarchical,0,0.001,0.106,0.003
5451,allow_hierarchical,0,0.005,0.344,0.008
5452,allow_hierarchical,0,0.019,1.092,0.013
5453,allow_hierarchical,0,0.004,0.149,0.004
5454,allow_hierarchical,0,0.008,0.391,0.004
5455,allow_hierarchical,0,0.002,0.165,0.003
5456,allow_hierarchical,0,0.005,0.181,0.003
5457,allow_hierarchical,0,0.015,0.229,0.005
5458,allow_hierarchical,0,0.008,0.157,0.003
5459,allow_hierarchical,0,0.004,0.131,0.004
5460,allow_hierarchical,0,0.002,0.127,0.003
5461,allow_hierarchical,0,0.003,0.15,0.023
5462,allow_hierarchical,0,0.001,0.151,0.008
5463,allow_hierarchical,0,0.001,0.0,0.002
5464,allow_hierarchical,0,0.007,0.536,0.005
5465,allow_hierarchical,0,0.004,0.169,0.002
5466,allow_hierarchical,0,0.001,0.107,0.004
5467,allow_hierarchical,0,0.018,0.2,0.003
5468,allow_hierarchical,0,0.001,0.0,0.002
5469,allow_hierarchical,0,0.007,0.2,0.003
5470,allow_hierarchical,0,0.001,0.097,0.003
5471,allow_hierarchical,0,0.002,0.134,0.002
5472,allow_hierarchical,0,0.004,0.147,0.004
5473,allow_hierarchical,0,0.0,0.0,0.001
5474,allow_hierarchical,0,0.017,0.36,0.007
5475,allow_hierarchical,0,0.0,0.101,0.003
5476,allow_hierarchical,0,0.009,0.248,0.003
5477,allow_hierarchical,0,0.004,0.152,0.003
5478,allow_hierarchical,0,0.005,0.234,0.003
5479,allow_hierarchical,0,0.002,0.16,0.005
5480,allow_hierarchical,0,0.005,0.199,0.003
5481,allow_hierarchical,0,0.006,0.162,0.003
5482,allow_hierarchical,0,0.002,0.078,0.003
5483,allow_hierarchical,0,0.018,0.379,0.004
5484,allow_hierarchical,0,0.001,0.088,0.002
5485,allow_hierarchical,0,0.008,0.204,0.003
5486,allow_hierarchical,0,0.005,0.147,0.002
5487,allow_hierarchical,0,0.005,0.14,0.003
5488,allow_hierarchical,0,0.002,0.086,0.002
5489,allow_hierarchical,0,0.001,0.0,0.002
5490,allow_hierarchical,0,0.0,0.076,0.003
5491,allow_hierarchical,0,0.005,0.181,0.004
5492,allow_hierarchical,0,0.001,0.108,0.002
5493,allow_hierarchical,0,0.004,0.131,0.003
5494,allow_hierarchical,0,0.007,0.136,0.003
5495,allow_hierarchical,0,0.014,0.216,0.003
5496,allow_hierarchical,0,0.004,0.127,0.002
5497,allow_hierarchical,0,0.006,0.181,0.003
5498,allow_hierarchical,0,0.004,0.168,0.004
5499,allow_hierarchical,0,0.003,0.089,0.002
5500,allow_hierarchical,0,0.0,0.088,0.002
5501,allow_hierarchical,0,0.002,0.078,0.002
5502,allow_hierarchical,0,0.005,0.261,0.004
5503,allow_hierarchical,0,0.005,0.172,0.003
5504,allow_hierarchical,0,0.004,0.205,0.004
5505,allow_hierarchical,0,0.0,0.0,0.001
5506,allow_hierarchical,0,0.003,0.158,0.003
5507,allow_hierarchical,0,0.003,0.135,0.003
5508,allow_hierarchical,0,0.006,0.42,0.005
5509,allow_hierarchical,0,0.001,0.0,0.002
5510,allow_hierarchical,0,0.002,0.125,0.005
5511,allow_hierarchical,0,0.004,0.29,0.006
5512,allow_hierarchical,0,0.001,0.225,0.003
5513,allow_hierarchical,0,0.012,0.544,0.011
5514,allow_hierarchical,0,0.017,0.468,0.007
5515,allow_hierarchical,0,0.019,0.333,0.004
5516,allow_hierarchical,0,0.003,0.12,0.002
5517,allow_hierarchical,0,0.007,0.168,0.004
5518,allow_hierarchical,0,0.008,0.203,0.004
5519,allow_hierarchical,0,0.003,0.163,0.004
5520,allow_hierarchical,0,0.003,0.086,0.002
5521,allow_hierarchical,0,0.003,0.12,0.003
5522,allow_hierarchical,0,0.005,0.146,0.003
5523,allow_hierarchical,0,0.01,0.158,0.003
5524,allow_hierarchical,0,0.007,0.125,0.003
5525,allow_hierarchical,0,0.009,0.117,0.003
5526,allow_hierarchical,0,0.003,0.083,0.002
5527,allow_hierarchical,0,0.002,0.098,0.003
5528,allow_hierarchical,0,0.002,0.179,0.004
5529,allow_hierarchical,0,0.0,0.086,0.003
5530,allow_hierarchical,0,0.002,0.081,0.003
5531,allow_hierarchical,0,0.001,0.084,0.003
5532,allow_hierarchical,0,0.009,0.248,0.004
5533,allow_hierarchical,0,0.006,0.19,0.003
5534,allow_hierarchical,0,0.004,0.224,0.005
5535,allow_hierarchical,0,0.005,0.131,0.003
5536,allow_hierarchical,0,0.012,0.355,0.007
5537,allow_hierarchical,0,0.011,0.237,0.007
5538,allow_hierarchical,0,0.008,0.202,0.004
5539,allow_hierarchical,0,0.002,0.154,0.002
5540,allow_hierarchical,0,0.0,0.0,0.001
5541,allow_hierarchical,0,0.002,0.116,0.003
5542,allow_hierarchical,0,0.015,0.278,0.005
5543,allow_hierarchical,0,0.003,0.148,0.002
5544,allow_hierarchical,0,0.009,0.493,0.009
5545,allow_hierarchical,0,0.009,0.123,0.004
5546,allow_hierarchical,0,0.001,0.127,0.004
5547,allow_hierarchical,0,0.002,0.105,0.003
5548,allow_hierarchical,0,0.002,0.133,0.003
5549,allow_hierarchical,0,0.002,0.085,0.003
5550,allow_hierarchical,0,0.003,0.246,0.004
5551,allow_hierarchical,0,0.017,0.695,0.009
5552,allow_hierarchical,0,0.011,0.432,0.004
5553,allow_hierarchical,0,0.0,0.0,0.001
5554,allow_hierarchical,0,0.002,0.094,0.003
5555,allow_hierarchical,0,0.004,0.155,0.003
5556,allow_hierarchical,0,0.011,0.123,0.003
5557,allow_hierarchical,0,0.002,0.101,0.003
5558,allow_hierarchical,0,0.002,0.101,0.002
5559,allow_hierarchical,0,0.003,0.151,0.003
5560,allow_hierarchical,0,0.002,0.119,0.003
5561,allow_hierarchical,0,0.001,0.0,0.002
5562,allow_hierarchical,0,0.001,0.104,0.002
5563,allow_hierarchical,0,0.001,0.102,0.002
5564,allow_hierarchical,0,0.012,0.286,0.006
5565,allow_hierarchical,0,0.005,0.173,0.004
5566,allow_hierarchical,0,0.004,0.15,0.003
5567,allow_hierarchical,0,0.003,0.133,0.003
5568,allow_hierarchical,0,0.008,0.216,0.003
5569,allow_hierarchical,0,0.007,0.256,0.003
5570,allow_hierarchical,0,0.006,0.137,0.005
5571,allow_hierarchical,0,0.008,0.3,0.006
5572,allow_hierarchical,0,0.003,0.196,0.004
5573,allow_hierarchical,0,0.014,0.278,0.004
5574,allow_hierarchical,0,0.009,0.252,0.005
5575,allow_hierarchical,0,0.003,0.11,0.004
5576,allow_hierarchical,0,0.008,0.164,0.004
5577,allow_hierarchical,0,0.005,0.253,0.004
5578,allow_hierarchical,0,0.004,0.135,0.003
5580,allow_hierarchical,0,0.008,0.148,0.003
5581,allow_hierarchical,0,0.006,0.133,0.003
5582,allow_hierarchical,0,0.002,0.18,0.004
5583,allow_hierarchical,0,0.021,0.529,0.007
5584,allow_hierarchical,0,0.003,0.107,0.003
5585,allow_hierarchical,0,0.013,0.679,0.009
5586,allow_hierarchical,0,0.005,0.22,0.003
5587,allow_hierarchical,0,0.007,0.261,0.003
5588,allow_hierarchical,0,0.003,0.301,0.003
5589,allow_hierarchical,0,0.01,0.192,0.002
5590,allow_hierarchical,0,0.005,0.248,0.005
5591,allow_hierarchical,0,0.01,0.176,0.004
5592,allow_hierarchical,0,0.008,0.197,0.004
5593,allow_hierarchical,0,0.012,0.375,0.006
5594,allow_hierarchical,0,0.003,0.139,0.004
5595,allow_hierarchical,0,0.009,0.229,0.004
5596,allow_hierarchical,0,0.0,0.0,0.002
5597,allow_hierarchical,0,0.001,0.114,0.003
5598,allow_hierarchical,0,0.002,0.15,0.002
5599,allow_hierarchical,0,0.001,0.089,0.003
5600,allow_hierarchical,0,0.003,0.107,0.003
5601,allow_hierarchical,0,0.003,0.143,0.003
5602,allow_hierarchical,0,0.005,0.196,0.004
5603,allow_hierarchical,0,0.022,0.422,0.005
5604,allow_hierarchical,0,0.0,0.089,0.002
5605,allow_hierarchical,0,0.001,0.098,0.003
5606,allow_hierarchical,0,0.009,0.363,0.005
5607,allow_hierarchical,0,0.004,0.153,0.003
5608,allow_hierarchical,0,0.01,0.172,0.003
5609,allow_hierarchical,0,0.004,0.11,0.003
5610,allow_hierarchical,0,0.002,0.112,0.003
5611,allow_hierarchical,0,0.004,0.153,0.003
5612,allow_hierarchical,0,0.001,0.115,0.002
5613,allow_hierarchical,0,0.001,0.107,0.004
5614,allow_hierarchical,0,0.001,0.092,0.002
5615,allow_hierarchical,0,0.002,0.11,0.003
5616,allow_hierarchical,0,0.006,0.207,0.004
5617,allow_hierarchical,0,0.002,0.153,0.002
5618,allow_hierarchical,0,0.004,0.118,0.003
5619,allow_hierarchical,0,0.002,0.198,0.003
5620,allow_hierarchical,0,0.003,0.165,0.003
5621,allow_hierarchical,0,0.005,0.152,0.004
5622,allow_hierarchical,0,0.004,0.101,0.003
5623,allow_hierarchical,0,0.011,0.16,0.002
5624,allow_hierarchical,0,0.001,0.108,0.003
5625,allow_hierarchical,0,0.004,0.139,0.003
5626,allow_hierarchical,0,0.005,0.259,0.003
5627,allow_hierarchical,0,0.001,0.114,0.003
5628,allow_hierarchical,0,0.01,0.218,0.004
5629,allow_hierarchical,0,0.005,0.187,0.003
5630,allow_hierarchical,0,0.0,0.0,0.001
5631,allow_hierarchical,0,0.009,0.135,0.002
5632,allow_hierarchical,0,0.002,0.14,0.004
5633,allow_hierarchical,0,0.0,0.082,0.003
5634,allow_hierarchical,0,0.001,0.093,0.003
5635,allow_hierarchical,0,0.007,0.179,0.003
5636,allow_hierarchical,0,0.006,0.255,0.004
5637,allow_hierarchical,0,0.007,0.264,0.004
5638,allow_hierarchical,0,0.001,0.0,0.002
5639,allow_hierarchical,0,0.003,0.101,0.003
5640,allow_hierarchical,0,0.004,0.099,0.003
5641,allow_hierarchical,0,0.004,0.084,0.002
5642,allow_hierarchical,0,0.002,0.139,0.002
5643,allow_hierarchical,0,0.007,0.147,0.002
5644,allow_hierarchical,0,0.004,0.26,0.006
5645,allow_hierarchical,0,0.003,0.205,0.004
5646,allow_hierarchical,0,0.001,0.081,0.002
5647,allow_hierarchical,0,0.005,0.113,0.002
5648,allow_hierarchical,0,0.015,0.346,0.007
5649,allow_hierarchical,0,0.002,0.104,0.004
5650,allow_hierarchical,0,0.007,0.311,0.006
5651,allow_hierarchical,0,0.005,0.083,0.002
5652,allow_hierarchical,0,0.009,0.209,0.005
5653,allow_hierarchical,0,0.006,0.169,0.004
5654,allow_hierarchical,0,0.002,0.1,0.003
5655,allow_hierarchical,0,0.004,0.189,0.004
5656,allow_hierarchical,0,0.008,0.133,0.003
5657,allow_hierarchical,0,0.014,0.446,0.006
5658,allow_hierarchical,0,0.007,0.08,0.002
5659,allow_hierarchical,0,0.001,0.13,0.002
5660,allow_hierarchical,0,0.003,0.093,0.003
5661,allow_hierarchical,0,0.0,0.0,0.001
5662,allow_hierarchical,0,0.009,0.196,0.003
5663,allow_hierarchical,0,0.002,0.092,0.003
5664,allow_hierarchical,0,0.007,0.2,0.003
5665,allow_hierarchical,0,0.0,0.0,0.001
5666,allow_hierarchical,0,0.0,0.097,0.003
5667,allow_hierarchical,0,0.006,0.135,0.003
5668,allow_hierarchical,0,0.008,0.27,0.004
5669,allow_hierarchical,0,0.008,0.243,0.004
5670,allow_hierarchical,0,0.004,0.109,0.003
5671,allow_hierarchical,0,0.005,0.123,0.003
5672,allow_hierarchical,0,0.007,0.231,0.004
5673,allow_hierarchical,0,0.004,0.084,0.002
5674,allow_hierarchical,0,0.005,0.161,0.004
5675,allow_hierarchical,0,0.011,0.304,0.005
5676,allow_hierarchical,0,0.008,0.255,0.004
5677,allow_hierarchical,0,0.021,0.695,0.012
5678,allow_hierarchical,0,0.004,0.12,0.007
5679,allow_hierarchical,0,0.007,0.184,0.004
5680,allow_hierarchical,0,0.015,0.199,0.004
5681,allow_hierarchical,0,0.027,0.172,0.003
5682,allow_hierarchical,0,0.007,0.171,0.003
5684,allow_hierarchical,0,0.002,0.074,0.002
5685,allow_hierarchical,0,0.005,0.32,0.004
5686,allow_hierarchical,0,0.02,0.424,0.006
5687,allow_hierarchical,0,0.001,0.093,0.003
5688,allow_hierarchical,0,0.009,0.49,0.005
5689,allow_hierarchical,0,0.0,0.093,0.003
5690,allow_hierarchical,0,0.004,0.14,0.003
5691,allow_hierarchical,0,0.006,0.174,0.004
5692,allow_hierarchical,0,0.002,0.106,0.003
5693,allow_hierarchical,0,0.004,0.124,0.002
5694,allow_hierarchical,0,0.007,0.106,0.002
5695,allow_hierarchical,0,0.004,0.086,0.003
5696,allow_hierarchical,0,0.001,0.089,0.003
5697,allow_hierarchical,0,0.004,0.156,0.004
5698,allow_hierarchical,0,0.0,0.0,0.001
5699,allow_hierarchical,0,0.004,0.142,0.003
5700,allow_hierarchical,0,0.0,0.0,0.002
5701,allow_hierarchical,0,0.014,0.391,0.008
5702,allow_hierarchical,0,0.001,0.114,0.003
5703,allow_hierarchical,0,0.003,0.125,0.003
5704,allow_hierarchical,0,0.001,0.0,0.002
5705,allow_hierarchical,0,0.003,0.13,0.003
5706,allow_hierarchical,0,0.005,0.188,0.004
5707,allow_hierarchical,0,0.004,0.138,0.004
5708,allow_hierarchical,0,0.003,0.094,0.002
5709,allow_hierarchical,0,0.004,0.112,0.003
5710,allow_hierarchical,0,0.002,0.127,0.003
5711,allow_hierarchical,0,0.015,0.325,0.006
5712,allow_hierarchical,0,0.005,0.202,0.006
5713,allow_hierarchical,0,0.002,0.156,0.005
5714,allow_hierarchical,0,0.005,0.123,0.003
5715,allow_hierarchical,0,0.006,0.158,0.004
5716,allow_hierarchical,0,0.005,0.161,0.004
5717,allow_hierarchical,0,0.016,0.428,0.006
5718,allow_hierarchical,0,0.001,0.116,0.002
5719,allow_hierarchical,0,0.018,0.569,0.011
5720,allow_hierarchical,0,0.008,0.186,0.004
5721,allow_hierarchical,0,0.04,0.441,0.007
5722,allow_hierarchical,0,0.0,0.0,0.002
5723,allow_hierarchical,0,0.005,0.153,0.004
5724,allow_hierarchical,0,0.003,0.106,0.003
5725,allow_hierarchical,0,0.004,0.14,0.003
5726,allow_hierarchical,0,0.005,0.169,0.003
5727,allow_hierarchical,0,0.007,0.185,0.004
5728,allow_hierarchical,0,0.002,0.19,0.003
5729,allow_hierarchical,0,0.002,0.11,0.004
5730,allow_hierarchical,0,0.003,0.133,0.003
5731,allow_hierarchical,0,0.002,0.133,0.003
5732,allow_hierarchical,0,0.005,0.155,0.004
5733,allow_hierarchical,0,0.004,0.15,0.003
5734,allow_hierarchical,0,0.447,0.297,0.006
5736,allow_hierarchical,0,0.002,0.129,0.003
5737,allow_hierarchical,0,0.004,0.162,0.004
5738,allow_hierarchical,0,0.002,0.105,0.002
5739,allow_hierarchical,0,0.003,0.182,0.003
5740,allow_hierarchical,0,0.012,0.275,0.006
5741,allow_hierarchical,0,0.005,0.187,0.003
5742,allow_hierarchical,0,0.006,0.187,0.003
5743,allow_hierarchical,0,0.005,0.185,0.004
5744,allow_hierarchical,0,0.002,0.093,0.002
5745,allow_hierarchical,0,0.004,0.124,0.003
5746,allow_hierarchical,0,0.0,0.075,0.002
5747,allow_hierarchical,0,0.005,0.13,0.002
5748,allow_hierarchical,0,0.005,0.136,0.004
5749,allow_hierarchical,0,0.0,0.07,0.002
5750,allow_hierarchical,0,0.005,0.157,0.004
5751,allow_hierarchical,0,0.004,0.111,0.003
5752,allow_hierarchical,0,0.006,0.166,0.003
5753,allow_hierarchical,0,0.002,0.151,0.004
5754,allow_hierarchical,0,0.003,0.098,0.003
5755,allow_hierarchical,0,0.002,0.077,0.003
5756,allow_hierarchical,0,0.002,0.089,0.002
5757,allow_hierarchical,0,0.001,0.087,0.002
5758,allow_hierarchical,0,0.006,0.176,0.004
5759,allow_hierarchical,0,0.007,0.152,0.003
5760,allow_hierarchical,0,0.019,0.194,0.005
5761,allow_hierarchical,0,0.011,0.281,0.004
5762,allow_hierarchical,0,0.003,0.085,0.003
5763,allow_hierarchical,0,0.004,0.192,0.003
5764,allow_hierarchical,0,0.006,0.189,0.003
5765,allow_hierarchical,0,0.005,0.21,0.005
5766,allow_hierarchical,0,0.012,0.172,0.004
5767,allow_hierarchical,0,0.005,0.124,0.002
5768,allow_hierarchical,0,0.0,0.0,0.001
5769,allow_hierarchical,0,0.008,0.138,0.002
5770,allow_hierarchical,0,0.0,0.0,0.002
5771,allow_hierarchical,0,0.018,0.426,0.006
5772,allow_hierarchical,0,0.001,0.089,0.003
5773,allow_hierarchical,0,0.005,0.341,0.004
5774,allow_hierarchical,0,0.003,0.088,0.003
5775,allow_hierarchical,0,0.006,0.113,0.003
5776,allow_hierarchical,0,0.004,0.138,0.003
5777,allow_hierarchical,0,0.008,0.157,0.003
5778,allow_hierarchical,0,0.005,0.11,0.002
5779,allow_hierarchical,0,0.003,0.097,0.002
5780,allow_hierarchical,0,0.001,0.135,0.003
5781,allow_hierarchical,0,0.008,0.173,0.003
5782,allow_hierarchical,0,0.002,0.091,0.002
5783,allow_hierarchical,0,0.006,0.164,0.004
5784,allow_hierarchical,0,0.014,0.18,0.003
5785,allow_hierarchical,0,0.009,0.16,0.003
5786,allow_hierarchical,0,0.003,0.09,0.003
5787,allow_hierarchical,0,0.006,0.154,0.003
5788,allow_hierarchical,0,0.006,0.198,0.003
5789,allow_hierarchical,0,0.016,0.351,0.005
5790,allow_hierarchical,0,0.004,0.109,0.003
5791,allow_hierarchical,0,0.001,0.099,0.002
5792,allow_hierarchical,0,0.003,0.106,0.002
5793,allow_hierarchical,0,0.008,0.348,0.01
5794,allow_hierarchical,0,0.003,0.117,0.002
5795,allow_hierarchical,0,0.002,0.131,0.003
5796,allow_hierarchical,0,0.011,0.15,0.003
5797,allow_hierarchical,0,0.006,0.217,0.007
5798,allow_hierarchical,0,0.002,0.211,0.004
5799,allow_hierarchical,0,0.019,0.749,0.006
5800,allow_hierarchical,0,0.003,0.194,0.007
5801,allow_hierarchical,0,0.005,0.257,0.004
5802,allow_hierarchical,0,0.016,0.247,0.004
5803,allow_hierarchical,0,0.003,0.157,0.004
5804,allow_hierarchical,0,0.043,0.174,0.003
5805,allow_hierarchical,0,0.009,0.094,0.003
5806,allow_hierarchical,0,0.003,0.12,0.002
5807,allow_hierarchical,0,0.008,0.15,0.003
5808,allow_hierarchical,0,0.001,0.101,0.002
5809,allow_hierarchical,0,0.001,0.093,0.003
5810,allow_hierarchical,0,0.004,0.088,0.003
5811,allow_hierarchical,0,0.005,0.119,0.003
5812,allow_hierarchical,0,0.001,0.161,0.004
5813,allow_hierarchical,0,0.003,0.1,0.002
5814,allow_hierarchical,0,0.003,0.147,0.003
5815,allow_hierarchical,0,0.001,0.125,0.003
5816,allow_hierarchical,0,0.004,0.098,0.003
5817,allow_hierarchical,0,0.0,0.085,0.002
5818,allow_hierarchical,0,0.004,0.16,0.003
5819,allow_hierarchical,0,0.002,0.093,0.002
5820,allow_hierarchical,0,0.004,0.156,0.002
5821,allow_hierarchical,0,0.003,0.111,0.003
5822,allow_hierarchical,0,0.0,0.0,0.001
5823,allow_hierarchical,0,0.009,0.219,0.004
5824,allow_hierarchical,0,0.002,0.099,0.003
5825,allow_hierarchical,0,0.009,0.203,0.004
5826,allow_hierarchical,0,0.005,0.192,0.003
5827,allow_hierarchical,0,0.014,0.284,0.004
5828,allow_hierarchical,0,0.008,0.209,0.004
5829,allow_hierarchical,0,0.011,0.293,0.003
5830,allow_hierarchical,0,0.006,0.166,0.003
5831,allow_hierarchical,0,0.01,0.277,0.015
5832,allow_hierarchical,0,0.002,0.12,0.003
5833,allow_hierarchical,0,0.002,0.156,0.003
5834,allow_hierarchical,0,0.002,0.126,0.003
5835,allow_hierarchical,0,0.003,0.252,0.003
5836,allow_hierarchical,0,0.001,0.09,0.002
5837,allow_hierarchical,0,0.011,0.6,0.01
5838,allow_hierarchical,0,0.017,0.245,0.004
5839,allow_hierarchical,0,0.028,0.405,0.007
5841,allow_hierarchical,0,0.03,0.305,0.005
5842,allow_hierarchical,0,0.011,0.12,0.003
5843,allow_hierarchical,0,0.001,0.122,0.003
5844,allow_hierarchical,0,0.004,0.099,0.004
5845,allow_hierarchical,0,0.01,0.21,0.004
5846,allow_hierarchical,0,0.013,0.295,0.005
5847,allow_hierarchical,0,0.004,0.087,0.002
5848,allow_hierarchical,0,0.006,0.229,0.003
5849,allow_hierarchical,0,0.002,0.093,0.003
5850,allow_hierarchical,0,0.004,0.126,0.002
5851,allow_hierarchical,0,0.014,0.202,0.005
5852,allow_hierarchical,0,0.01,0.148,0.003
5853,allow_hierarchical,0,0.004,0.11,0.002
5854,allow_hierarchical,0,0.003,0.149,0.004
5855,allow_hierarchical,0,0.008,0.196,0.005
5856,allow_hierarchical,0,0.001,0.101,0.003
5857,allow_hierarchical,0,0.006,0.241,0.008
5858,allow_hierarchical,0,0.006,0.192,0.004
5859,allow_hierarchical,0,0.023,0.499,0.009
5860,allow_hierarchical,0,0.001,0.09,0.003
5861,allow_hierarchical,0,0.002,0.126,0.003
5862,allow_hierarchical,0,0.001,0.162,0.003
5863,allow_hierarchical,0,0.014,0.325,0.005
5864,allow_hierarchical,0,0.001,0.132,0.004
5865,allow_hierarchical,0,0.002,0.109,0.003
5866,allow_hierarchical,0,0.003,0.099,0.004
5867,allow_hierarchical,0,0.001,0.099,0.003
5868,allow_hierarchical,0,0.004,0.23,0.006
5869,allow_hierarchical,0,0.008,0.112,0.003
5870,allow_hierarchical,0,0.006,0.158,0.005
5871,allow_hierarchical,0,0.008,0.345,0.005
5872,allow_hierarchical,0,0.007,0.171,0.004
5873,allow_hierarchical,0,0.015,0.28,0.006
5874,allow_hierarchical,0,0.011,0.199,0.004
5875,allow_hierarchical,0,0.005,0.121,0.003
5876,allow_hierarchical,0,0.009,0.137,0.009
5877,allow_hierarchical,0,0.005,0.182,0.004
5878,allow_hierarchical,0,0.001,0.0,0.002
5879,allow_hierarchical,0,0.001,0.126,0.003
5880,allow_hierarchical,0,0.002,0.144,0.003
5881,allow_hierarchical,0,0.006,0.124,0.002
5882,allow_hierarchical,0,0.012,0.288,0.005
5883,allow_hierarchical,0,0.001,0.115,0.005
5884,allow_hierarchical,0,0.008,0.192,0.004
5885,allow_hierarchical,0,0.009,0.305,0.006
5886,allow_hierarchical,0,0.003,0.204,0.005
5887,allow_hierarchical,0,0.0,0.0,0.002
5888,allow_hierarchical,0,0.01,0.191,0.005
5889,allow_hierarchical,0,0.009,0.208,0.004
5890,allow_hierarchical,0,0.009,0.256,0.004
5891,allow_hierarchical,0,0.006,0.169,0.003
5892,allow_hierarchical,0,0.005,0.17,0.004
5893,allow_hierarchical,0,0.006,0.141,0.003
5894,allow_hierarchical,0,0.007,0.118,0.002
5895,allow_hierarchical,0,0.002,0.128,0.002
5896,allow_hierarchical,0,0.004,0.153,0.002
5897,allow_hierarchical,0,0.0,0.0,0.002
5898,allow_hierarchical,0,0.011,0.293,0.005
5899,allow_hierarchical,0,0.006,0.13,0.003
5900,allow_hierarchical,0,0.003,0.153,0.003
5901,allow_hierarchical,0,0.011,0.202,0.004
5902,allow_hierarchical,0,0.003,0.187,0.003
5903,allow_hierarchical,0,0.002,0.153,0.003
5904,allow_hierarchical,0,0.001,0.076,0.002
5905,allow_hierarchical,0,0.007,0.186,0.004
5906,allow_hierarchical,0,0.003,0.119,0.004
5907,allow_hierarchical,0,0.005,0.208,0.004
5908,allow_hierarchical,0,0.004,0.11,0.003
5909,allow_hierarchical,0,0.001,0.088,0.003
5910,allow_hierarchical,0,0.008,0.291,0.004
5911,allow_hierarchical,0,0.01,0.275,0.005
5912,allow_hierarchical,0,0.004,0.187,0.003
5913,allow_hierarchical,0,0.012,0.224,0.004
5914,allow_hierarchical,0,0.006,0.162,0.003
5915,allow_hierarchical,0,0.003,0.14,0.003
5916,allow_hierarchical,0,0.006,0.15,0.004
5917,allow_hierarchical,0,0.002,0.138,0.003
5918,allow_hierarchical,0,0.003,0.107,0.003
5919,allow_hierarchical,0,0.002,0.239,0.003
5920,allow_hierarchical,0,0.001,0.17,0.009
5921,allow_hierarchical,0,0.013,0.585,0.007
5922,allow_hierarchical,0,0.011,0.278,0.009
5923,allow_hierarchical,0,0.009,0.193,0.008
5924,allow_hierarchical,0,0.018,0.194,0.005
5925,allow_hierarchical,0,0.024,0.656,0.007
5926,allow_hierarchical,0,0.001,0.215,0.003
5927,allow_hierarchical,0,0.01,0.267,0.003
5928,allow_hierarchical,0,0.022,0.192,0.003
5929,allow_hierarchical,0,0.001,0.094,0.002
5930,allow_hierarchical,0,0.006,0.256,0.005
5931,allow_hierarchical,0,0.008,0.454,0.007
5932,allow_hierarchical,0,0.005,0.193,0.004
