doc,exp,sent_t,chain_t,umap_t,hdbscan_t
414,mpnet_most_similar,0,0.007,0.113,0.002
415,mpnet_most_similar,0,0.012,0.093,0.002
416,mpnet_most_similar,0,0.016,0.13,0.002
417,mpnet_most_similar,0,0.016,0.3,0.006
418,mpnet_most_similar,0,0.039,0.368,0.004
419,mpnet_most_similar,0,0.0,0.066,0.002
420,mpnet_most_similar,0,0.003,0.123,0.003
421,mpnet_most_similar,0,0.014,0.22,0.004
422,mpnet_most_similar,0,0.018,0.194,0.004
423,mpnet_most_similar,0,0.0,0.083,0.002
424,mpnet_most_similar,0,0.004,0.085,0.002
425,mpnet_most_similar,0,0.001,0.116,0.003
426,mpnet_most_similar,0,0.012,0.185,0.003
427,mpnet_most_similar,0,0.001,0.107,0.002
428,mpnet_most_similar,0,0.014,0.122,0.002
429,mpnet_most_similar,0,0.004,0.087,0.002
430,mpnet_most_similar,0,0.021,0.307,0.006
431,mpnet_most_similar,0,0.001,0.087,0.003
432,mpnet_most_similar,0,0.006,0.116,0.003
433,mpnet_most_similar,0,0.01,0.18,0.004
434,mpnet_most_similar,0,0.01,0.132,0.003
435,mpnet_most_similar,0,0.013,0.197,0.003
436,mpnet_most_similar,0,0.011,0.131,0.003
437,mpnet_most_similar,0,0.006,0.102,0.002
438,mpnet_most_similar,0,0.008,0.119,0.004
439,mpnet_most_similar,0,0.018,0.094,0.002
440,mpnet_most_similar,0,0.015,0.269,0.004
441,mpnet_most_similar,0,0.008,0.109,0.003
442,mpnet_most_similar,0,0.0,0.076,0.002
443,mpnet_most_similar,0,0.007,0.117,0.002
444,mpnet_most_similar,0,0.008,0.133,0.003
445,mpnet_most_similar,0,0.001,0.11,0.003
446,mpnet_most_similar,0,0.0,0.054,0.002
447,mpnet_most_similar,0,0.013,0.101,0.003
448,mpnet_most_similar,0,0.012,0.18,0.003
449,mpnet_most_similar,0,0.008,0.144,0.004
450,mpnet_most_similar,0,0.012,0.221,0.004
451,mpnet_most_similar,0,0.001,0.087,0.003
452,mpnet_most_similar,0,0.03,0.205,0.003
453,mpnet_most_similar,0,0.017,0.13,0.002
454,mpnet_most_similar,0,0.008,0.152,0.004
455,mpnet_most_similar,0,0.004,0.112,0.004
456,mpnet_most_similar,0,0.016,0.11,0.003
457,mpnet_most_similar,0,0.025,0.174,0.004
458,mpnet_most_similar,0,0.011,0.101,0.002
459,mpnet_most_similar,0,0.015,0.142,0.003
460,mpnet_most_similar,0,0.001,0.109,0.003
461,mpnet_most_similar,0,0.005,0.099,0.003
462,mpnet_most_similar,0,0.008,0.162,0.003
463,mpnet_most_similar,0,0.004,0.101,0.002
464,mpnet_most_similar,0,0.007,0.093,0.003
465,mpnet_most_similar,0,0.014,0.135,0.003
466,mpnet_most_similar,0,0.012,0.12,0.002
467,mpnet_most_similar,0,0.001,0.134,0.003
468,mpnet_most_similar,0,0.007,0.143,0.003
469,mpnet_most_similar,0,0.0,0.009,0.001
470,mpnet_most_similar,0,0.0,0.071,0.002
471,mpnet_most_similar,0,0.01,0.263,0.005
472,mpnet_most_similar,0,0.022,0.161,0.002
473,mpnet_most_similar,0,0.016,0.164,0.003
474,mpnet_most_similar,0,0.007,0.112,0.003
475,mpnet_most_similar,0,0.003,0.111,0.003
476,mpnet_most_similar,0,0.011,0.128,0.004
477,mpnet_most_similar,0,0.006,0.114,0.003
478,mpnet_most_similar,0,0.01,0.084,0.003
479,mpnet_most_similar,0,0.02,0.27,0.005
480,mpnet_most_similar,0,0.007,0.085,0.002
481,mpnet_most_similar,0,0.0,0.017,0.001
482,mpnet_most_similar,0,0.011,0.109,0.003
483,mpnet_most_similar,0,0.016,0.312,0.006
484,mpnet_most_similar,0,0.0,0.044,0.002
485,mpnet_most_similar,0,0.001,0.12,0.004
486,mpnet_most_similar,0,0.005,0.113,0.003
487,mpnet_most_similar,0,0.024,0.359,0.005
488,mpnet_most_similar,0,0.023,0.279,0.004
489,mpnet_most_similar,0,0.007,0.111,0.002
490,mpnet_most_similar,0,0.0,0.063,0.002
491,mpnet_most_similar,0,0.001,0.134,0.002
492,mpnet_most_similar,0,0.014,0.189,0.002
493,mpnet_most_similar,0,0.013,0.168,0.004
494,mpnet_most_similar,0,0.004,0.097,0.003
495,mpnet_most_similar,0,0.02,0.28,0.003
496,mpnet_most_similar,0,0.027,0.288,0.003
497,mpnet_most_similar,0,0.0,0.086,0.003
498,mpnet_most_similar,0,0.011,0.141,0.002
499,mpnet_most_similar,0,0.014,0.215,0.005
500,mpnet_most_similar,0,0.006,0.092,0.003
501,mpnet_most_similar,0,0.006,0.11,0.002
502,mpnet_most_similar,0,0.008,0.103,0.003
503,mpnet_most_similar,0,0.0,0.047,0.002
504,mpnet_most_similar,0,0.04,0.281,0.004
505,mpnet_most_similar,0,0.001,0.122,0.003
506,mpnet_most_similar,0,0.009,0.108,0.003
507,mpnet_most_similar,0,0.018,0.275,0.006
508,mpnet_most_similar,0,0.01,0.119,0.002
509,mpnet_most_similar,0,0.001,0.105,0.003
510,mpnet_most_similar,0,0.011,0.11,0.003
511,mpnet_most_similar,0,0.005,0.104,0.003
512,mpnet_most_similar,0,0.006,0.195,0.003
513,mpnet_most_similar,0,0.024,0.106,0.002
514,mpnet_most_similar,0,0.062,1.398,0.015
515,mpnet_most_similar,0,0.023,0.168,0.003
516,mpnet_most_similar,0,0.024,0.215,0.007
517,mpnet_most_similar,0,0.012,0.106,0.002
518,mpnet_most_similar,0,0.007,0.138,0.009
519,mpnet_most_similar,0,0.012,0.101,0.003
520,mpnet_most_similar,0,0.029,0.257,0.009
521,mpnet_most_similar,0,0.001,0.163,0.003
522,mpnet_most_similar,0,0.008,0.203,0.005
523,mpnet_most_similar,0,0.017,0.201,0.003
524,mpnet_most_similar,0,0.029,0.163,0.003
525,mpnet_most_similar,0,0.021,0.239,0.006
526,mpnet_most_similar,0,0.001,0.139,0.003
527,mpnet_most_similar,0,0.001,0.07,0.002
528,mpnet_most_similar,0,0.065,0.727,0.011
529,mpnet_most_similar,0,0.009,0.119,0.003
530,mpnet_most_similar,0,0.01,0.181,0.003
531,mpnet_most_similar,0,0.072,0.345,0.005
532,mpnet_most_similar,0,0.012,0.143,0.003
533,mpnet_most_similar,0,0.085,0.291,0.006
