doc,exp,sent_t,chain_t,umap_t,hdbscan_t
426,nochain,0,0.0,0.288,0.004
427,nochain,0,0.0,0.089,0.002
428,nochain,0,0.0,0.275,0.004
429,nochain,0,0.0,0.097,0.002
430,nochain,0,0.0,0.355,0.004
431,nochain,0,0.0,0.074,0.002
432,nochain,0,0.0,0.146,0.002
433,nochain,0,0.0,0.188,0.004
434,nochain,0,0.0,0.151,0.002
435,nochain,0,0.0,0.193,0.003
436,nochain,0,0.0,0.115,0.002
437,nochain,0,0.0,0.118,0.002
438,nochain,0,0.0,0.153,0.003
439,nochain,0,0.0,0.311,0.007
440,nochain,0,0.0,0.355,0.008
441,nochain,0,0.0,0.143,0.002
442,nochain,0,0.0,0.078,0.002
443,nochain,0,0.0,0.154,0.004
444,nochain,0,0.0,0.172,0.004
445,nochain,0,0.0,0.102,0.002
446,nochain,0,0.0,0.057,0.002
447,nochain,0,0.0,0.197,0.005
448,nochain,0,0.0,0.325,0.005
449,nochain,0,0.0,0.229,0.004
450,nochain,0,0.0,0.358,0.006
451,nochain,0,0.0,0.107,0.003
452,nochain,0,0.0,0.504,0.007
453,nochain,0,0.001,0.298,0.004
454,nochain,0,0.0,0.196,0.004
455,nochain,0,0.0,0.15,0.003
456,nochain,0,0.0,0.225,0.005
457,nochain,0,0.001,0.336,0.005
458,nochain,0,0.0,0.158,0.002
459,nochain,0,0.0,0.268,0.004
460,nochain,0,0.0,0.122,0.003
461,nochain,0,0.0,0.126,0.003
462,nochain,0,0.0,0.235,0.005
463,nochain,0,0.0,0.126,0.003
464,nochain,0,0.0,0.149,0.004
465,nochain,0,0.0,0.199,0.004
466,nochain,0,0.0,0.194,0.003
467,nochain,0,0.0,0.143,0.003
468,nochain,0,0.0,0.197,0.004
469,nochain,0,0.0,0.013,0.002
470,nochain,0,0.0,0.084,0.003
471,nochain,0,0.0,0.337,0.005
472,nochain,0,0.0,0.374,0.007
473,nochain,0,0.0,0.273,0.005
474,nochain,0,0.0,0.158,0.003
475,nochain,0,0.0,0.139,0.003
476,nochain,0,0.0,0.272,0.01
477,nochain,0,0.0,0.168,0.004
478,nochain,0,0.0,0.17,0.004
479,nochain,0,0.0,0.442,0.008
480,nochain,0,0.0,0.256,0.003
481,nochain,0,0.0,0.038,0.002
482,nochain,0,0.0,0.232,0.004
483,nochain,0,0.0,0.458,0.005
484,nochain,0,0.0,0.047,0.002
485,nochain,0,0.0,0.12,0.002
486,nochain,0,0.0,0.106,0.002
487,nochain,0,0.0,0.6,0.008
488,nochain,0,0.0,0.345,0.004
489,nochain,0,0.0,0.192,0.002
490,nochain,0,0.0,0.078,0.002
491,nochain,0,0.0,0.123,0.003
492,nochain,0,0.0,0.326,0.005
493,nochain,0,0.0,0.301,0.005
494,nochain,0,0.0,0.123,0.003
495,nochain,0,0.0,0.41,0.004
496,nochain,0,0.0,0.44,0.005
497,nochain,0,0.0,0.121,0.002
498,nochain,0,0.0,0.19,0.004
499,nochain,0,0.0,0.281,0.005
500,nochain,0,0.0,0.115,0.004
501,nochain,0,0.0,0.119,0.003
502,nochain,0,0.0,0.173,0.004
503,nochain,0,0.0,0.045,0.002
504,nochain,0,0.0,0.833,0.011
505,nochain,0,0.0,0.112,0.003
506,nochain,0,0.0,0.161,0.004
507,nochain,0,0.0,0.407,0.004
508,nochain,0,0.0,0.249,0.003
509,nochain,0,0.0,0.151,0.003
510,nochain,0,0.0,0.241,0.003
511,nochain,0,0.0,0.166,0.002
512,nochain,0,0.0,0.2,0.003
513,nochain,0,0.0,0.256,0.01
514,nochain,0,0.001,1.443,0.019
515,nochain,0,0.0,0.382,0.007
516,nochain,0,0.0,0.441,0.004
517,nochain,0,0.0,0.289,0.004
518,nochain,0,0.0,0.257,0.002
519,nochain,0,0.0,0.184,0.002
520,nochain,0,0.0,0.175,0.003
521,nochain,0,0.0,0.092,0.002
522,nochain,0,0.0,0.143,0.004
523,nochain,0,0.0,0.095,0.002
524,nochain,0,0.0,0.132,0.003
525,nochain,0,0.0,0.217,0.004
526,nochain,0,0.0,0.083,0.002
527,nochain,0,0.0,0.049,0.002
528,nochain,0,0.0,0.984,0.016
529,nochain,0,0.0,0.161,0.007
530,nochain,0,0.0,0.203,0.004
531,nochain,0,0.0,0.447,0.004
532,nochain,0,0.0,0.094,0.002
533,nochain,0,0.0,0.334,0.006
534,nochain,0,0.001,0.281,0.005
535,nochain,0,0.0,0.205,0.002
536,nochain,0,0.0,0.163,0.002
537,nochain,0,0.0,0.367,0.007
538,nochain,0,0.0,0.132,0.004
539,nochain,0,0.0,0.166,0.002
540,nochain,0,0.0,0.245,0.005
541,nochain,0,0.0,0.337,0.004
542,nochain,0,0.0,0.299,0.003
543,nochain,0,0.0,0.218,0.004
544,nochain,0,0.0,0.329,0.005
545,nochain,0,0.0,0.1,0.002
546,nochain,0,0.0,0.25,0.005
547,nochain,0,0.001,0.372,0.007
548,nochain,0,0.0,0.227,0.006
549,nochain,0,0.0,0.21,0.005
550,nochain,0,0.0,0.055,0.002
551,nochain,0,0.0,0.316,0.004
552,nochain,0,0.0,0.15,0.003
553,nochain,0,0.0,0.108,0.002
554,nochain,0,0.0,0.026,0.002
555,nochain,0,0.0,0.098,0.002
556,nochain,0,0.0,0.463,0.007
557,nochain,0,0.0,0.587,0.005
558,nochain,0,0.0,0.188,0.004
559,nochain,0,0.0,0.117,0.003
560,nochain,0,0.0,0.157,0.003
561,nochain,0,0.0,0.133,0.004
562,nochain,0,0.0,0.317,0.004
563,nochain,0,0.0,0.146,0.002
564,nochain,0,0.0,0.169,0.003
565,nochain,0,0.0,0.337,0.005
566,nochain,0,0.0,0.102,0.002
567,nochain,0,0.0,0.088,0.002
568,nochain,0,0.0,0.221,0.004
569,nochain,0,0.0,0.129,0.003
570,nochain,0,0.0,0.221,0.004
571,nochain,0,0.0,0.121,0.003
572,nochain,0,0.0,0.204,0.004
573,nochain,0,0.0,0.242,0.004
574,nochain,0,0.0,0.06,0.002
575,nochain,0,0.0,0.141,0.003
576,nochain,0,0.0,0.069,0.002
577,nochain,0,0.0,0.226,0.005
578,nochain,0,0.0,0.277,0.005
579,nochain,0,0.0,0.073,0.002
580,nochain,0,0.0,0.078,0.002
581,nochain,0,0.0,0.168,0.003
582,nochain,0,0.0,0.265,0.005
583,nochain,0,0.0,0.187,0.003
584,nochain,0,0.0,0.128,0.002
585,nochain,0,0.0,0.142,0.002
587,nochain,0,0.0,0.136,0.002
588,nochain,0,0.0,0.119,0.002
589,nochain,0,0.0,0.077,0.003
590,nochain,0,0.0,0.105,0.003
591,nochain,0,0.0,0.289,0.005
592,nochain,0,0.0,0.341,0.003
593,nochain,0,0.0,0.166,0.012
594,nochain,0,0.0,0.362,0.004
595,nochain,0,0.0,0.771,0.008
596,nochain,0,0.0,0.011,0.001
597,nochain,0,0.0,0.263,0.004
598,nochain,0,0.0,0.374,0.004
599,nochain,0,0.0,0.105,0.003
600,nochain,0,0.0,0.014,0.002
601,nochain,0,0.0,0.127,0.003
602,nochain,0,0.0,0.26,0.004
603,nochain,0,0.0,0.013,0.002
