doc,exp,sent_t,chain_t,umap_t,hdbscan_t
455,thres_70,0,0.002,0.111,0.002
456,thres_70,0,0.005,0.151,0.002
457,thres_70,0,0.005,0.201,0.003
458,thres_70,0,0.004,0.111,0.003
459,thres_70,0,0.006,0.155,0.003
460,thres_70,0,0.001,0.084,0.003
461,thres_70,0,0.001,0.091,0.002
462,thres_70,0,0.002,0.21,0.004
463,thres_70,0,0.003,0.099,0.003
464,thres_70,0,0.003,0.091,0.003
465,thres_70,0,0.002,0.164,0.002
466,thres_70,0,0.002,0.141,0.002
467,thres_70,0,0.002,0.09,0.003
468,thres_70,0,0.003,0.17,0.004
469,thres_70,0,0.0,0.011,0.002
470,thres_70,0,0.0,0.083,0.002
471,thres_70,0,0.003,0.288,0.004
472,thres_70,0,0.005,0.283,0.004
473,thres_70,0,0.004,0.227,0.005
474,thres_70,0,0.001,0.116,0.002
475,thres_70,0,0.001,0.099,0.002
476,thres_70,0,0.005,0.175,0.004
477,thres_70,0,0.002,0.127,0.002
478,thres_70,0,0.003,0.154,0.002
479,thres_70,0,0.006,0.39,0.005
480,thres_70,0,0.005,0.155,0.003
481,thres_70,0,0.0,0.014,0.001
482,thres_70,0,0.006,0.16,0.002
483,thres_70,0,0.003,0.353,0.005
484,thres_70,0,0.0,0.037,0.002
485,thres_70,0,0.001,0.105,0.003
486,thres_70,0,0.002,0.107,0.002
487,thres_70,0,0.004,0.539,0.006
488,thres_70,0,0.008,0.34,0.006
489,thres_70,0,0.002,0.168,0.004
490,thres_70,0,0.001,0.124,0.002
491,thres_70,0,0.003,0.103,0.003
492,thres_70,0,0.005,0.233,0.003
493,thres_70,0,0.009,0.246,0.005
494,thres_70,0,0.005,0.101,0.003
495,thres_70,0,0.005,0.342,0.006
496,thres_70,0,0.009,0.369,0.007
497,thres_70,0,0.0,0.088,0.002
498,thres_70,0,0.002,0.166,0.002
499,thres_70,0,0.004,0.343,0.013
500,thres_70,0,0.002,0.113,0.003
501,thres_70,0,0.001,0.11,0.002
502,thres_70,0,0.003,0.158,0.003
503,thres_70,0,0.0,0.038,0.002
504,thres_70,0,0.009,0.545,0.015
505,thres_70,0,0.001,0.163,0.003
506,thres_70,0,0.002,0.134,0.003
507,thres_70,0,0.004,0.306,0.004
508,thres_70,0,0.003,0.148,0.003
509,thres_70,0,0.001,0.091,0.002
510,thres_70,0,0.005,0.127,0.002
511,thres_70,0,0.002,0.111,0.002
512,thres_70,0,0.003,0.183,0.002
513,thres_70,0,0.004,0.222,0.008
514,thres_70,0,0.014,1.283,0.012
515,thres_70,0,0.005,0.335,0.01
516,thres_70,0,0.007,0.299,0.004
517,thres_70,0,0.003,0.173,0.004
518,thres_70,0,0.002,0.188,0.002
519,thres_70,0,0.005,0.143,0.003
520,thres_70,0,0.002,0.162,0.003
521,thres_70,0,0.0,0.08,0.002
522,thres_70,0,0.002,0.141,0.003
523,thres_70,0,0.001,0.112,0.002
524,thres_70,0,0.002,0.142,0.002
525,thres_70,0,0.002,0.218,0.004
526,thres_70,0,0.002,0.068,0.002
527,thres_70,0,0.001,0.046,0.002
528,thres_70,0,0.013,0.928,0.011
529,thres_70,0,0.001,0.129,0.003
530,thres_70,0,0.002,0.12,0.003
531,thres_70,0,0.004,0.326,0.006
532,thres_70,0,0.001,0.172,0.002
533,thres_70,0,0.015,0.311,0.004
534,thres_70,0,0.018,0.255,0.003
535,thres_70,0,0.003,0.203,0.004
536,thres_70,0,0.001,0.152,0.004
537,thres_70,0,0.005,0.335,0.006
538,thres_70,0,0.001,0.141,0.002
539,thres_70,0,0.004,0.122,0.003
540,thres_70,0,0.007,0.201,0.004
541,thres_70,0,0.003,0.313,0.006
542,thres_70,0,0.002,0.27,0.003
543,thres_70,0,0.006,0.142,0.004
544,thres_70,0,0.004,0.268,0.003
545,thres_70,0,0.001,0.087,0.002
546,thres_70,0,0.004,0.204,0.003
547,thres_70,0,0.007,0.299,0.005
548,thres_70,0,0.004,0.167,0.003
549,thres_70,0,0.003,0.153,0.004
550,thres_70,0,0.0,0.05,0.002
551,thres_70,0,0.004,0.269,0.004
552,thres_70,0,0.003,0.131,0.002
553,thres_70,0,0.0,0.095,0.003
554,thres_70,0,0.0,0.027,0.002
555,thres_70,0,0.002,0.092,0.002
556,thres_70,0,0.005,0.308,0.004
557,thres_70,0,0.009,0.389,0.007
558,thres_70,0,0.004,0.152,0.003
559,thres_70,0,0.002,0.103,0.002
560,thres_70,0,0.001,0.078,0.002
561,thres_70,0,0.001,0.099,0.002
562,thres_70,0,0.006,0.206,0.003
563,thres_70,0,0.001,0.132,0.003
564,thres_70,0,0.002,0.103,0.003
565,thres_70,0,0.007,0.278,0.006
566,thres_70,0,0.002,0.091,0.002
567,thres_70,0,0.0,0.066,0.002
568,thres_70,0,0.004,0.134,0.002
569,thres_70,0,0.002,0.092,0.002
570,thres_70,0,0.002,0.202,0.004
571,thres_70,0,0.001,0.107,0.002
572,thres_70,0,0.004,0.146,0.003
573,thres_70,0,0.004,0.187,0.003
574,thres_70,0,0.0,0.055,0.002
575,thres_70,0,0.001,0.121,0.003
576,thres_70,0,0.0,0.067,0.002
577,thres_70,0,0.002,0.188,0.003
578,thres_70,0,0.005,0.179,0.003
579,thres_70,0,0.0,0.071,0.001
580,thres_70,0,0.0,0.084,0.002
581,thres_70,0,0.004,0.082,0.002
582,thres_70,0,0.005,0.173,0.003
583,thres_70,0,0.002,0.171,0.003
584,thres_70,0,0.001,0.104,0.002
585,thres_70,0,0.003,0.101,0.002
587,thres_70,0,0.002,0.071,0.002
588,thres_70,0,0.002,0.108,0.003
589,thres_70,0,0.001,0.068,0.002
590,thres_70,0,0.002,0.084,0.002
591,thres_70,0,0.004,0.316,0.004
592,thres_70,0,0.002,0.244,0.008
593,thres_70,0,0.002,0.124,0.003
594,thres_70,0,0.004,0.265,0.004
595,thres_70,0,0.009,0.55,0.008
596,thres_70,0,0.0,0.01,0.001
597,thres_70,0,0.002,0.189,0.003
598,thres_70,0,0.026,0.353,0.006
599,thres_70,0,0.001,0.095,0.002
600,thres_70,0,0.0,0.011,0.001
601,thres_70,0,0.001,0.104,0.003
602,thres_70,0,0.004,0.182,0.003
603,thres_70,0,0.0,0.01,0.001
604,thres_70,0,0.008,0.378,0.005
605,thres_70,0,0.006,0.117,0.002
606,thres_70,0,0.001,0.099,0.002
607,thres_70,0,0.0,0.062,0.001
608,thres_70,0,0.002,0.109,0.003
609,thres_70,0,0.004,0.239,0.005
610,thres_70,0,0.001,0.156,0.003
611,thres_70,0,0.001,0.075,0.002
612,thres_70,0,0.002,0.188,0.004
613,thres_70,0,0.002,0.133,0.003
614,thres_70,0,0.002,0.124,0.002
615,thres_70,0,0.009,0.362,0.006
616,thres_70,0,0.003,0.203,0.003
617,thres_70,0,0.002,0.163,0.002
618,thres_70,0,0.002,0.087,0.002
619,thres_70,0,0.001,0.148,0.002
620,thres_70,0,0.002,0.086,0.003
621,thres_70,0,0.0,0.086,0.002
622,thres_70,0,0.012,0.707,0.009
623,thres_70,0,0.004,0.361,0.003
624,thres_70,0,0.009,0.63,0.021
625,thres_70,0,0.005,0.52,0.004
626,thres_70,0,0.003,0.291,0.003
627,thres_70,0,0.002,0.223,0.004
628,thres_70,0,0.001,0.102,0.002
629,thres_70,0,0.002,0.145,0.004
630,thres_70,0,0.001,0.1,0.002
631,thres_70,0,0.0,0.062,0.002
632,thres_70,0,0.001,0.141,0.004
633,thres_70,0,0.001,0.074,0.002
634,thres_70,0,0.002,0.194,0.004
635,thres_70,0,0.011,0.519,0.006
636,thres_70,0,0.002,0.141,0.002
637,thres_70,0,0.001,0.086,0.002
638,thres_70,0,0.005,0.285,0.006
639,thres_70,0,0.002,0.148,0.003
640,thres_70,0,0.002,0.336,0.005
641,thres_70,0,0.004,0.306,0.005
642,thres_70,0,0.002,0.104,0.002
643,thres_70,0,0.003,0.473,0.004
644,thres_70,0,0.002,0.205,0.004
645,thres_70,0,0.003,0.21,0.002
646,thres_70,0,0.002,0.193,0.003
647,thres_70,0,0.001,0.129,0.003
648,thres_70,0,0.005,0.365,0.006
649,thres_70,0,0.002,0.103,0.003
650,thres_70,0,0.005,0.216,0.005
651,thres_70,0,0.006,0.215,0.004
652,thres_70,0,0.002,0.076,0.001
653,thres_70,0,0.001,0.102,0.002
654,thres_70,0,0.001,0.158,0.002
655,thres_70,0,0.003,0.231,0.005
656,thres_70,0,0.0,0.082,0.002
657,thres_70,0,0.002,0.281,0.004
658,thres_70,0,0.003,0.192,0.002
659,thres_70,0,0.002,0.219,0.003
660,thres_70,0,0.003,0.158,0.002
661,thres_70,0,0.002,0.188,0.003
662,thres_70,0,0.0,0.069,0.002
