doc,exp,sent_t,chain_t,umap_t,cluster_t
5497,allow_hierarchical,0,0.007,0.22,0.005
5498,allow_hierarchical,0,0.005,0.226,0.006
5499,allow_hierarchical,0,0.003,0.119,0.003
5500,allow_hierarchical,0,0.001,0.125,0.002
5501,allow_hierarchical,0,0.004,0.092,0.003
5502,allow_hierarchical,0,0.007,0.278,0.004
5503,allow_hierarchical,0,0.007,0.191,0.003
5504,allow_hierarchical,0,0.005,0.218,0.003
5505,allow_hierarchical,0,0.0,0.0,0.002
5506,allow_hierarchical,0,0.005,0.173,0.003
5507,allow_hierarchical,0,0.003,0.141,0.002
5508,allow_hierarchical,0,0.009,0.436,0.005
5509,allow_hierarchical,0,0.0,0.0,0.001
5510,allow_hierarchical,0,0.002,0.118,0.003
5511,allow_hierarchical,0,0.004,0.256,0.004
5512,allow_hierarchical,0,0.001,0.249,0.004
5513,allow_hierarchical,0,0.015,0.673,0.01
5514,allow_hierarchical,0,0.022,0.513,0.014
5515,allow_hierarchical,0,0.029,0.349,0.004
5516,allow_hierarchical,0,0.002,0.116,0.003
5517,allow_hierarchical,0,0.006,0.184,0.005
5518,allow_hierarchical,0,0.011,0.282,0.004
5519,allow_hierarchical,0,0.006,0.226,0.004
5520,allow_hierarchical,0,0.003,0.127,0.003
5521,allow_hierarchical,0,0.006,0.14,0.003
5522,allow_hierarchical,0,0.005,0.147,0.005
5523,allow_hierarchical,0,0.006,0.158,0.003
5524,allow_hierarchical,0,0.005,0.119,0.003
5525,allow_hierarchical,0,0.005,0.116,0.004
5526,allow_hierarchical,0,0.003,0.092,0.003
5527,allow_hierarchical,0,0.002,0.098,0.002
5528,allow_hierarchical,0,0.003,0.184,0.003
5529,allow_hierarchical,0,0.001,0.088,0.003
5530,allow_hierarchical,0,0.003,0.084,0.002
5531,allow_hierarchical,0,0.002,0.087,0.003
5532,allow_hierarchical,0,0.006,0.254,0.004
5533,allow_hierarchical,0,0.004,0.197,0.004
5534,allow_hierarchical,0,0.006,0.236,0.005
5535,allow_hierarchical,0,0.004,0.141,0.003
5536,allow_hierarchical,0,0.013,0.36,0.006
5537,allow_hierarchical,0,0.01,0.252,0.005
5538,allow_hierarchical,0,0.009,0.201,0.003
5539,allow_hierarchical,0,0.002,0.16,0.003
5540,allow_hierarchical,0,0.001,0.0,0.002
5541,allow_hierarchical,0,0.004,0.135,0.002
5542,allow_hierarchical,0,0.023,0.298,0.006
5543,allow_hierarchical,0,0.003,0.151,0.002
5544,allow_hierarchical,0,0.014,0.418,0.006
5545,allow_hierarchical,0,0.007,0.107,0.003
5546,allow_hierarchical,0,0.001,0.117,0.003
5547,allow_hierarchical,0,0.001,0.104,0.003
5548,allow_hierarchical,0,0.001,0.106,0.004
5549,allow_hierarchical,0,0.002,0.084,0.002
5550,allow_hierarchical,0,0.003,0.255,0.003
5551,allow_hierarchical,0,0.019,0.705,0.007
5552,allow_hierarchical,0,0.031,0.422,0.007
5553,allow_hierarchical,0,0.0,0.0,0.002
5554,allow_hierarchical,0,0.002,0.168,0.003
5555,allow_hierarchical,0,0.003,0.147,0.002
5556,allow_hierarchical,0,0.005,0.113,0.002
5557,allow_hierarchical,0,0.001,0.088,0.003
5558,allow_hierarchical,0,0.002,0.084,0.002
5559,allow_hierarchical,0,0.001,0.136,0.003
5560,allow_hierarchical,0,0.002,0.113,0.003
5561,allow_hierarchical,0,0.0,0.0,0.001
5562,allow_hierarchical,0,0.002,0.098,0.003
5563,allow_hierarchical,0,0.001,0.096,0.002
5564,allow_hierarchical,0,0.01,0.274,0.005
5565,allow_hierarchical,0,0.009,0.154,0.004
5566,allow_hierarchical,0,0.005,0.147,0.003
5567,allow_hierarchical,0,0.003,0.114,0.003
5568,allow_hierarchical,0,0.006,0.176,0.003
5569,allow_hierarchical,0,0.004,0.219,0.006
5570,allow_hierarchical,0,0.005,0.122,0.003
5571,allow_hierarchical,0,0.007,0.27,0.005
5572,allow_hierarchical,0,0.003,0.183,0.003
5573,allow_hierarchical,0,0.013,0.247,0.003
5574,allow_hierarchical,0,0.005,0.227,0.003
5575,allow_hierarchical,0,0.005,0.101,0.003
5576,allow_hierarchical,0,0.005,0.131,0.002
5577,allow_hierarchical,0,0.004,0.226,0.005
5578,allow_hierarchical,0,0.004,0.119,0.003
5580,allow_hierarchical,0,0.006,0.134,0.003
5581,allow_hierarchical,0,0.005,0.12,0.003
5582,allow_hierarchical,0,0.002,0.171,0.012
5583,allow_hierarchical,0,0.012,0.589,0.008
5584,allow_hierarchical,0,0.003,0.091,0.003
5585,allow_hierarchical,0,0.014,0.728,0.007
5586,allow_hierarchical,0,0.003,0.142,0.006
5587,allow_hierarchical,0,0.006,0.274,0.005
5588,allow_hierarchical,0,0.003,0.212,0.005
5589,allow_hierarchical,0,0.023,0.161,0.005
5590,allow_hierarchical,0,0.009,0.347,0.006
5591,allow_hierarchical,0,0.009,0.248,0.004
5592,allow_hierarchical,0,0.011,0.28,0.004
5593,allow_hierarchical,0,0.022,0.436,0.007
5594,allow_hierarchical,0,0.004,0.148,0.004
5595,allow_hierarchical,0,0.01,0.248,0.006
5596,allow_hierarchical,0,0.001,0.0,0.002
5597,allow_hierarchical,0,0.001,0.117,0.004
5598,allow_hierarchical,0,0.004,0.165,0.003
5599,allow_hierarchical,0,0.0,0.11,0.003
5600,allow_hierarchical,0,0.005,0.124,0.003
5601,allow_hierarchical,0,0.004,0.151,0.003
5602,allow_hierarchical,0,0.006,0.212,0.005
5603,allow_hierarchical,0,0.023,0.494,0.008
5604,allow_hierarchical,0,0.001,0.1,0.003
5605,allow_hierarchical,0,0.001,0.108,0.003
5606,allow_hierarchical,0,0.009,0.425,0.014
5607,allow_hierarchical,0,0.004,0.18,0.005
5608,allow_hierarchical,0,0.015,0.198,0.004
5609,allow_hierarchical,0,0.007,0.128,0.003
5610,allow_hierarchical,0,0.002,0.118,0.003
5611,allow_hierarchical,0,0.005,0.2,0.005
5612,allow_hierarchical,0,0.001,0.153,0.004
5613,allow_hierarchical,0,0.001,0.157,0.003
5614,allow_hierarchical,0,0.003,0.142,0.003
5615,allow_hierarchical,0,0.003,0.119,0.002
5616,allow_hierarchical,0,0.009,0.222,0.003
5617,allow_hierarchical,0,0.004,0.153,0.002
5618,allow_hierarchical,0,0.005,0.127,0.002
5619,allow_hierarchical,0,0.004,0.191,0.004
5620,allow_hierarchical,0,0.003,0.183,0.003
5621,allow_hierarchical,0,0.005,0.166,0.004
5622,allow_hierarchical,0,0.003,0.096,0.002
5623,allow_hierarchical,0,0.008,0.164,0.003
5624,allow_hierarchical,0,0.001,0.107,0.003
5625,allow_hierarchical,0,0.004,0.143,0.003
5626,allow_hierarchical,0,0.007,0.253,0.004
5627,allow_hierarchical,0,0.002,0.116,0.003
5628,allow_hierarchical,0,0.011,0.216,0.005
5629,allow_hierarchical,0,0.006,0.18,0.003
5630,allow_hierarchical,0,0.001,0.0,0.002
5631,allow_hierarchical,0,0.006,0.124,0.004
5632,allow_hierarchical,0,0.002,0.131,0.003
5633,allow_hierarchical,0,0.0,0.078,0.003
5634,allow_hierarchical,0,0.002,0.101,0.014
5635,allow_hierarchical,0,0.009,0.245,0.004
5636,allow_hierarchical,0,0.007,0.3,0.004
5637,allow_hierarchical,0,0.006,0.3,0.004
5638,allow_hierarchical,0,0.001,0.0,0.002
5639,allow_hierarchical,0,0.003,0.149,0.003
5640,allow_hierarchical,0,0.004,0.127,0.003
5641,allow_hierarchical,0,0.004,0.094,0.002
5642,allow_hierarchical,0,0.002,0.131,0.003
5643,allow_hierarchical,0,0.007,0.138,0.003
5644,allow_hierarchical,0,0.007,0.268,0.004
5645,allow_hierarchical,0,0.003,0.215,0.005
5646,allow_hierarchical,0,0.002,0.085,0.002
5647,allow_hierarchical,0,0.006,0.139,0.004
5648,allow_hierarchical,0,0.024,0.373,0.005
5649,allow_hierarchical,0,0.003,0.116,0.003
5650,allow_hierarchical,0,0.011,0.361,0.004
5651,allow_hierarchical,0,0.004,0.098,0.004
5652,allow_hierarchical,0,0.009,0.231,0.003
5653,allow_hierarchical,0,0.006,0.201,0.004
5654,allow_hierarchical,0,0.003,0.111,0.003
5655,allow_hierarchical,0,0.005,0.185,0.004
5656,allow_hierarchical,0,0.011,0.133,0.002
5657,allow_hierarchical,0,0.011,0.445,0.005
5658,allow_hierarchical,0,0.005,0.079,0.003
5659,allow_hierarchical,0,0.001,0.139,0.003
5660,allow_hierarchical,0,0.002,0.088,0.003
5661,allow_hierarchical,0,0.0,0.0,0.001
5662,allow_hierarchical,0,0.005,0.195,0.003
5663,allow_hierarchical,0,0.002,0.099,0.003
5664,allow_hierarchical,0,0.008,0.201,0.003
5665,allow_hierarchical,0,0.0,0.0,0.001
5666,allow_hierarchical,0,0.001,0.102,0.002
5667,allow_hierarchical,0,0.005,0.149,0.004
5668,allow_hierarchical,0,0.013,0.253,0.006
5669,allow_hierarchical,0,0.006,0.258,0.005
5670,allow_hierarchical,0,0.002,0.106,0.003
5671,allow_hierarchical,0,0.005,0.13,0.004
5672,allow_hierarchical,0,0.006,0.217,0.005
5673,allow_hierarchical,0,0.005,0.097,0.003
5674,allow_hierarchical,0,0.005,0.202,0.004
5675,allow_hierarchical,0,0.012,0.349,0.005
5676,allow_hierarchical,0,0.009,0.357,0.004
5677,allow_hierarchical,0,0.022,0.714,0.006
5678,allow_hierarchical,0,0.004,0.223,0.003
5679,allow_hierarchical,0,0.009,0.288,0.003
5680,allow_hierarchical,0,0.022,0.233,0.004
5681,allow_hierarchical,0,0.014,0.17,0.004
5682,allow_hierarchical,0,0.005,0.186,0.003
5684,allow_hierarchical,0,0.002,0.077,0.002
5685,allow_hierarchical,0,0.005,0.265,0.005
5686,allow_hierarchical,0,0.023,0.45,0.005
5687,allow_hierarchical,0,0.001,0.093,0.003
5688,allow_hierarchical,0,0.009,0.487,0.005
5689,allow_hierarchical,0,0.0,0.089,0.003
5690,allow_hierarchical,0,0.007,0.152,0.002
5691,allow_hierarchical,0,0.005,0.164,0.003
5692,allow_hierarchical,0,0.001,0.101,0.002
5693,allow_hierarchical,0,0.004,0.119,0.003
5694,allow_hierarchical,0,0.004,0.09,0.002
5695,allow_hierarchical,0,0.003,0.081,0.003
5696,allow_hierarchical,0,0.002,0.088,0.003
5697,allow_hierarchical,0,0.003,0.146,0.003
5698,allow_hierarchical,0,0.0,0.0,0.001
5699,allow_hierarchical,0,0.002,0.13,0.003
5700,allow_hierarchical,0,0.0,0.0,0.001
5701,allow_hierarchical,0,0.007,0.317,0.007
5702,allow_hierarchical,0,0.001,0.102,0.002
5703,allow_hierarchical,0,0.003,0.112,0.002
5704,allow_hierarchical,0,0.0,0.0,0.001
5705,allow_hierarchical,0,0.003,0.113,0.003
5706,allow_hierarchical,0,0.003,0.164,0.004
5707,allow_hierarchical,0,0.004,0.129,0.002
5708,allow_hierarchical,0,0.002,0.073,0.002
5709,allow_hierarchical,0,0.003,0.105,0.003
5710,allow_hierarchical,0,0.002,0.12,0.002
5711,allow_hierarchical,0,0.015,0.278,0.004
5712,allow_hierarchical,0,0.004,0.176,0.003
5713,allow_hierarchical,0,0.002,0.142,0.003
5714,allow_hierarchical,0,0.003,0.113,0.002
5715,allow_hierarchical,0,0.003,0.127,0.002
5716,allow_hierarchical,0,0.003,0.132,0.003
5717,allow_hierarchical,0,0.019,0.341,0.005
5718,allow_hierarchical,0,0.0,0.094,0.002
5719,allow_hierarchical,0,0.011,0.45,0.005
5720,allow_hierarchical,0,0.005,0.154,0.003
5721,allow_hierarchical,0,0.025,0.327,0.004
5722,allow_hierarchical,0,0.0,0.0,0.002
5723,allow_hierarchical,0,0.004,0.117,0.003
5724,allow_hierarchical,0,0.002,0.08,0.003
5725,allow_hierarchical,0,0.002,0.121,0.003
5726,allow_hierarchical,0,0.003,0.133,0.002
5727,allow_hierarchical,0,0.006,0.146,0.003
5728,allow_hierarchical,0,0.001,0.132,0.002
5729,allow_hierarchical,0,0.001,0.073,0.002
5730,allow_hierarchical,0,0.002,0.1,0.003
5731,allow_hierarchical,0,0.002,0.093,0.002
5732,allow_hierarchical,0,0.003,0.105,0.004
5733,allow_hierarchical,0,0.002,0.106,0.002
5734,allow_hierarchical,0,0.006,0.267,0.005
5736,allow_hierarchical,0,0.001,0.093,0.003
5737,allow_hierarchical,0,0.005,0.124,0.003
5738,allow_hierarchical,0,0.001,0.077,0.002
5739,allow_hierarchical,0,0.002,0.155,0.004
5740,allow_hierarchical,0,0.01,0.267,0.004
5741,allow_hierarchical,0,0.006,0.188,0.004
5742,allow_hierarchical,0,0.008,0.17,0.004
5743,allow_hierarchical,0,0.005,0.172,0.003
5744,allow_hierarchical,0,0.003,0.105,0.003
5745,allow_hierarchical,0,0.004,0.122,0.002
5746,allow_hierarchical,0,0.0,0.076,0.002
5747,allow_hierarchical,0,0.005,0.125,0.002
5748,allow_hierarchical,0,0.003,0.115,0.002
5749,allow_hierarchical,0,0.0,0.074,0.002
5750,allow_hierarchical,0,0.003,0.16,0.003
5751,allow_hierarchical,0,0.006,0.108,0.002
5752,allow_hierarchical,0,0.004,0.149,0.002
5753,allow_hierarchical,0,0.001,0.141,0.002
5754,allow_hierarchical,0,0.002,0.085,0.002
5755,allow_hierarchical,0,0.002,0.071,0.002
5756,allow_hierarchical,0,0.002,0.077,0.002
5757,allow_hierarchical,0,0.001,0.078,0.002
5758,allow_hierarchical,0,0.006,0.14,0.003
5759,allow_hierarchical,0,0.005,0.13,0.003
5760,allow_hierarchical,0,0.01,0.191,0.003
5761,allow_hierarchical,0,0.005,0.249,0.005
5762,allow_hierarchical,0,0.003,0.083,0.002
5763,allow_hierarchical,0,0.003,0.183,0.004
5764,allow_hierarchical,0,0.007,0.178,0.003
5765,allow_hierarchical,0,0.007,0.192,0.003
5766,allow_hierarchical,0,0.011,0.145,0.003
5767,allow_hierarchical,0,0.004,0.122,0.003
5768,allow_hierarchical,0,0.001,0.0,0.002
5769,allow_hierarchical,0,0.008,0.124,0.002
5770,allow_hierarchical,0,0.0,0.0,0.001
5771,allow_hierarchical,0,0.012,0.367,0.007
5772,allow_hierarchical,0,0.001,0.08,0.002
5773,allow_hierarchical,0,0.008,0.329,0.005
5774,allow_hierarchical,0,0.002,0.079,0.002
5775,allow_hierarchical,0,0.005,0.102,0.002
5776,allow_hierarchical,0,0.004,0.134,0.002
5777,allow_hierarchical,0,0.005,0.146,0.002
5778,allow_hierarchical,0,0.003,0.102,0.003
5779,allow_hierarchical,0,0.002,0.077,0.002
5780,allow_hierarchical,0,0.001,0.116,0.002
5781,allow_hierarchical,0,0.005,0.155,0.004
5782,allow_hierarchical,0,0.003,0.087,0.003
5783,allow_hierarchical,0,0.005,0.143,0.003
5784,allow_hierarchical,0,0.009,0.158,0.003
5785,allow_hierarchical,0,0.007,0.153,0.002
5786,allow_hierarchical,0,0.002,0.08,0.003
5787,allow_hierarchical,0,0.007,0.138,0.002
5788,allow_hierarchical,0,0.003,0.163,0.003
5789,allow_hierarchical,0,0.01,0.297,0.006
5790,allow_hierarchical,0,0.004,0.089,0.002
5791,allow_hierarchical,0,0.0,0.077,0.003
5792,allow_hierarchical,0,0.002,0.094,0.002
5793,allow_hierarchical,0,0.006,0.273,0.006
5794,allow_hierarchical,0,0.005,0.108,0.003
5795,allow_hierarchical,0,0.002,0.113,0.002
5796,allow_hierarchical,0,0.006,0.13,0.002
5797,allow_hierarchical,0,0.005,0.26,0.004
5798,allow_hierarchical,0,0.003,0.231,0.004
5799,allow_hierarchical,0,0.011,0.626,0.006
5800,allow_hierarchical,0,0.002,0.184,0.003
5801,allow_hierarchical,0,0.006,0.206,0.003
5802,allow_hierarchical,0,0.012,0.213,0.003
5803,allow_hierarchical,0,0.003,0.124,0.003
5804,allow_hierarchical,0,0.008,0.135,0.002
5805,allow_hierarchical,0,0.005,0.078,0.002
5806,allow_hierarchical,0,0.002,0.099,0.002
5807,allow_hierarchical,0,0.005,0.134,0.005
5808,allow_hierarchical,0,0.0,0.085,0.002
5809,allow_hierarchical,0,0.001,0.081,0.002
5810,allow_hierarchical,0,0.005,0.081,0.003
5811,allow_hierarchical,0,0.003,0.123,0.003
5812,allow_hierarchical,0,0.001,0.148,0.004
5813,allow_hierarchical,0,0.003,0.098,0.002
5814,allow_hierarchical,0,0.005,0.143,0.002
5815,allow_hierarchical,0,0.001,0.112,0.002
5816,allow_hierarchical,0,0.004,0.09,0.003
5817,allow_hierarchical,0,0.0,0.076,0.003
5818,allow_hierarchical,0,0.003,0.142,0.003
5819,allow_hierarchical,0,0.002,0.08,0.003
5820,allow_hierarchical,0,0.004,0.138,0.002
5821,allow_hierarchical,0,0.003,0.109,0.002
5822,allow_hierarchical,0,0.0,0.0,0.001
5823,allow_hierarchical,0,0.004,0.187,0.004
5824,allow_hierarchical,0,0.001,0.094,0.003
5825,allow_hierarchical,0,0.006,0.202,0.004
5826,allow_hierarchical,0,0.005,0.175,0.003
5827,allow_hierarchical,0,0.011,0.257,0.003
5828,allow_hierarchical,0,0.006,0.195,0.004
5829,allow_hierarchical,0,0.016,0.261,0.006
5830,allow_hierarchical,0,0.005,0.163,0.004
5831,allow_hierarchical,0,0.012,0.252,0.004
5832,allow_hierarchical,0,0.002,0.099,0.002
5833,allow_hierarchical,0,0.003,0.147,0.003
5834,allow_hierarchical,0,0.001,0.108,0.003
5835,allow_hierarchical,0,0.003,0.211,0.003
5836,allow_hierarchical,0,0.0,0.089,0.002
5837,allow_hierarchical,0,0.01,0.48,0.01
5838,allow_hierarchical,0,0.005,0.177,0.003
5839,allow_hierarchical,0,0.013,0.343,0.007
5841,allow_hierarchical,0,0.01,0.245,0.004
5842,allow_hierarchical,0,0.005,0.11,0.002
5843,allow_hierarchical,0,0.001,0.102,0.002
5844,allow_hierarchical,0,0.002,0.08,0.003
5845,allow_hierarchical,0,0.007,0.2,0.003
5846,allow_hierarchical,0,0.011,0.261,0.005
5847,allow_hierarchical,0,0.003,0.081,0.002
5848,allow_hierarchical,0,0.007,0.214,0.003
5849,allow_hierarchical,0,0.001,0.073,0.002
5850,allow_hierarchical,0,0.003,0.111,0.004
5851,allow_hierarchical,0,0.006,0.208,0.006
5852,allow_hierarchical,0,0.009,0.188,0.004
5853,allow_hierarchical,0,0.002,0.171,0.003
5854,allow_hierarchical,0,0.002,0.182,0.003
5855,allow_hierarchical,0,0.019,0.224,0.005
5856,allow_hierarchical,0,0.001,0.168,0.004
5857,allow_hierarchical,0,0.011,0.198,0.003
5858,allow_hierarchical,0,0.007,0.159,0.003
5859,allow_hierarchical,0,0.021,0.422,0.007
5860,allow_hierarchical,0,0.002,0.093,0.002
5861,allow_hierarchical,0,0.003,0.116,0.002
5862,allow_hierarchical,0,0.001,0.152,0.002
5863,allow_hierarchical,0,0.008,0.258,0.004
5864,allow_hierarchical,0,0.001,0.103,0.002
5865,allow_hierarchical,0,0.002,0.083,0.002
5866,allow_hierarchical,0,0.003,0.077,0.002
5867,allow_hierarchical,0,0.001,0.069,0.002
5868,allow_hierarchical,0,0.003,0.179,0.003
5869,allow_hierarchical,0,0.003,0.086,0.002
5870,allow_hierarchical,0,0.005,0.136,0.002
5871,allow_hierarchical,0,0.007,0.276,0.005
5872,allow_hierarchical,0,0.004,0.142,0.002
5873,allow_hierarchical,0,0.008,0.205,0.003
5874,allow_hierarchical,0,0.006,0.162,0.002
5875,allow_hierarchical,0,0.003,0.087,0.003
5876,allow_hierarchical,0,0.004,0.105,0.002
5877,allow_hierarchical,0,0.003,0.139,0.003
5878,allow_hierarchical,0,0.001,0.0,0.001
5879,allow_hierarchical,0,0.0,0.089,0.002
5880,allow_hierarchical,0,0.002,0.105,0.002
5881,allow_hierarchical,0,0.004,0.097,0.002
5882,allow_hierarchical,0,0.008,0.218,0.003
5883,allow_hierarchical,0,0.001,0.09,0.002
5884,allow_hierarchical,0,0.004,0.135,0.002
5885,allow_hierarchical,0,0.007,0.229,0.005
5886,allow_hierarchical,0,0.002,0.14,0.003
5887,allow_hierarchical,0,0.0,0.0,0.002
5888,allow_hierarchical,0,0.006,0.125,0.002
5889,allow_hierarchical,0,0.007,0.154,0.002
5890,allow_hierarchical,0,0.004,0.185,0.003
5891,allow_hierarchical,0,0.003,0.114,0.002
5892,allow_hierarchical,0,0.003,0.124,0.003
5893,allow_hierarchical,0,0.003,0.102,0.003
5894,allow_hierarchical,0,0.006,0.083,0.002
5895,allow_hierarchical,0,0.002,0.104,0.002
5896,allow_hierarchical,0,0.004,0.132,0.002
5897,allow_hierarchical,0,0.0,0.0,0.001
5898,allow_hierarchical,0,0.01,0.375,0.004
5899,allow_hierarchical,0,0.007,0.154,0.003
5900,allow_hierarchical,0,0.003,0.198,0.004
5901,allow_hierarchical,0,0.008,0.279,0.004
5902,allow_hierarchical,0,0.005,0.242,0.004
5903,allow_hierarchical,0,0.002,0.205,0.004
5904,allow_hierarchical,0,0.001,0.104,0.003
5905,allow_hierarchical,0,0.015,0.207,0.003
5906,allow_hierarchical,0,0.004,0.134,0.002
5907,allow_hierarchical,0,0.008,0.202,0.004
5908,allow_hierarchical,0,0.006,0.123,0.003
5909,allow_hierarchical,0,0.0,0.089,0.003
5910,allow_hierarchical,0,0.008,0.314,0.006
5911,allow_hierarchical,0,0.01,0.297,0.004
5912,allow_hierarchical,0,0.003,0.192,0.004
5913,allow_hierarchical,0,0.009,0.23,0.004
5914,allow_hierarchical,0,0.009,0.178,0.004
5915,allow_hierarchical,0,0.006,0.163,0.004
5916,allow_hierarchical,0,0.01,0.164,0.003
5917,allow_hierarchical,0,0.002,0.15,0.003
5918,allow_hierarchical,0,0.004,0.121,0.003
5919,allow_hierarchical,0,0.003,0.293,0.004
5920,allow_hierarchical,0,0.001,0.154,0.004
5921,allow_hierarchical,0,0.021,0.713,0.006
5922,allow_hierarchical,0,0.009,0.454,0.009
5923,allow_hierarchical,0,0.006,0.272,0.004
5924,allow_hierarchical,0,0.01,0.264,0.003
5925,allow_hierarchical,0,0.019,0.668,0.009
5926,allow_hierarchical,0,0.001,0.123,0.003
5927,allow_hierarchical,0,0.005,0.282,0.003
5928,allow_hierarchical,0,0.006,0.254,0.003
5929,allow_hierarchical,0,0.002,0.128,0.003
5930,allow_hierarchical,0,0.008,0.24,0.003
5931,allow_hierarchical,0,0.004,0.384,0.004
5932,allow_hierarchical,0,0.005,0.177,0.003
5933,allow_hierarchical,0,0.002,0.142,0.003
5934,allow_hierarchical,0,0.001,0.087,0.002
5935,allow_hierarchical,0,0.003,0.11,0.002
5936,allow_hierarchical,0,0.002,0.121,0.002
5937,allow_hierarchical,0,0.005,0.145,0.003
5938,allow_hierarchical,0,0.005,0.087,0.002
5939,allow_hierarchical,0,0.019,0.329,0.004
5940,allow_hierarchical,0,0.034,0.321,0.004
5941,allow_hierarchical,0,0.002,0.087,0.003
5942,allow_hierarchical,0,0.001,0.081,0.002
5943,allow_hierarchical,0,0.002,0.134,0.003
5944,allow_hierarchical,0,0.006,0.105,0.003
5945,allow_hierarchical,0,0.006,0.224,0.003
5946,allow_hierarchical,0,0.003,0.134,0.003
5947,allow_hierarchical,0,0.0,0.079,0.003
5948,allow_hierarchical,0,0.011,0.16,0.003
5949,allow_hierarchical,0,0.005,0.193,0.003
5950,allow_hierarchical,0,0.012,0.241,0.003
5951,allow_hierarchical,0,0.005,0.11,0.002
5952,allow_hierarchical,0,0.005,0.076,0.002
5953,allow_hierarchical,0,0.006,0.405,0.005
5954,allow_hierarchical,0,0.003,0.153,0.003
5955,allow_hierarchical,0,0.008,0.331,0.006
5956,allow_hierarchical,0,0.003,0.138,0.003
5957,allow_hierarchical,0,0.018,0.869,0.015
5958,allow_hierarchical,0,0.008,0.307,0.003
5959,allow_hierarchical,0,0.014,0.128,0.004
5960,allow_hierarchical,0,0.012,0.201,0.004
5961,allow_hierarchical,0,0.0,0.091,0.002
5962,allow_hierarchical,0,0.009,0.198,0.003
5963,allow_hierarchical,0,0.015,0.21,0.003
5964,allow_hierarchical,0,0.002,0.089,0.002
5965,allow_hierarchical,0,0.005,0.182,0.005
5966,allow_hierarchical,0,0.002,0.084,0.002
5967,allow_hierarchical,0,0.004,0.158,0.003
5968,allow_hierarchical,0,0.003,0.104,0.003
5969,allow_hierarchical,0,0.0,0.0,0.001
5970,allow_hierarchical,0,0.025,0.844,0.007
5971,allow_hierarchical,0,0.004,0.353,0.006
5972,allow_hierarchical,0,0.003,0.097,0.004
5973,allow_hierarchical,0,0.015,0.256,0.004
5974,allow_hierarchical,0,0.002,0.186,0.004
5975,allow_hierarchical,0,0.03,0.568,0.005
5976,allow_hierarchical,0,0.032,0.31,0.005
5977,allow_hierarchical,0,0.022,0.173,0.003
5978,allow_hierarchical,0,0.006,0.177,0.003
5979,allow_hierarchical,0,0.002,0.152,0.004
5980,allow_hierarchical,0,0.004,0.175,0.002
5981,allow_hierarchical,0,0.005,0.091,0.003
5982,allow_hierarchical,0,0.0,0.0,0.002
5983,allow_hierarchical,0,0.006,0.156,0.003
5984,allow_hierarchical,0,0.002,0.092,0.003
5985,allow_hierarchical,0,0.001,0.127,0.002
5986,allow_hierarchical,0,0.001,0.071,0.003
5987,allow_hierarchical,0,0.005,0.141,0.003
5988,allow_hierarchical,0,0.002,0.106,0.002
5989,allow_hierarchical,0,0.013,0.302,0.004
5990,allow_hierarchical,0,0.0,0.088,0.002
5991,allow_hierarchical,0,0.006,0.085,0.002
5992,allow_hierarchical,0,0.0,0.083,0.002
5993,allow_hierarchical,0,0.016,0.344,0.004
5994,allow_hierarchical,0,0.001,0.094,0.002
5995,allow_hierarchical,0,0.002,0.075,0.002
5996,allow_hierarchical,0,0.002,0.119,0.003
5997,allow_hierarchical,0,0.001,0.083,0.002
5998,allow_hierarchical,0,0.007,0.221,0.003
5999,allow_hierarchical,0,0.003,0.12,0.002
6000,allow_hierarchical,0,0.008,0.316,0.005
6001,allow_hierarchical,0,0.004,0.166,0.004
6002,allow_hierarchical,0,0.011,0.463,0.005
6003,allow_hierarchical,0,0.002,0.121,0.003
6004,allow_hierarchical,0,0.0,0.0,0.0
6005,allow_hierarchical,0,0.004,0.13,0.003
6006,allow_hierarchical,0,0.005,0.315,0.005
6007,allow_hierarchical,0,0.01,0.207,0.003
6008,allow_hierarchical,0,0.013,0.179,0.005
6009,allow_hierarchical,0,0.004,0.124,0.002
6010,allow_hierarchical,0,0.004,0.09,0.002
6011,allow_hierarchical,0,0.006,0.169,0.002
6012,allow_hierarchical,0,0.002,0.101,0.003
6013,allow_hierarchical,0,0.016,0.252,0.005
6014,allow_hierarchical,0,0.004,0.093,0.002
6015,allow_hierarchical,0,0.006,0.129,0.002
6016,allow_hierarchical,0,0.007,0.294,0.003
6017,allow_hierarchical,0,0.0,0.085,0.002
6018,allow_hierarchical,0,0.006,0.248,0.004
6019,allow_hierarchical,0,0.0,0.08,0.002
6020,allow_hierarchical,0,0.005,0.105,0.002
6021,allow_hierarchical,0,0.0,0.0,0.001
6022,allow_hierarchical,0,0.008,0.13,0.003
6023,allow_hierarchical,0,0.004,0.193,0.003
6024,allow_hierarchical,0,0.007,0.134,0.003
6025,allow_hierarchical,0,0.011,0.301,0.004
6026,allow_hierarchical,0,0.003,0.148,0.007
6027,allow_hierarchical,0,0.005,0.217,0.004
6028,allow_hierarchical,0,0.017,0.585,0.006
6029,allow_hierarchical,0,0.0,0.066,0.002
6030,allow_hierarchical,0,0.001,0.159,0.003
6031,allow_hierarchical,0,0.005,0.349,0.004
6032,allow_hierarchical,0,0.003,0.093,0.003
6033,allow_hierarchical,0,0.014,0.274,0.005
6034,allow_hierarchical,0,0.014,0.531,0.005
6035,allow_hierarchical,0,0.002,0.145,0.003
6036,allow_hierarchical,0,0.002,0.1,0.002
6037,allow_hierarchical,0,0.003,0.08,0.002
