doc,exp,sent_t,chain_t,umap_t,cluster_t
5139,mpnet,0,0.004,0.081,0.002
5140,mpnet,0,0.004,0.175,0.003
5141,mpnet,0,0.001,0.089,0.003
5142,mpnet,0,0.004,0.117,0.002
5143,mpnet,0,0.002,0.096,0.002
5144,mpnet,0,0.003,0.242,0.005
5145,mpnet,0,0.003,0.086,0.002
5146,mpnet,0,0.011,0.158,0.003
5147,mpnet,0,0.002,0.066,0.002
5148,mpnet,0,0.009,0.12,0.002
5149,mpnet,0,0.007,0.199,0.004
5150,mpnet,0,0.006,0.118,0.003
5151,mpnet,0,0.001,0.093,0.002
5152,mpnet,0,0.006,0.131,0.002
5153,mpnet,0,0.002,0.088,0.002
5154,mpnet,0,0.004,0.11,0.002
5155,mpnet,0,0.005,0.139,0.002
5156,mpnet,0,0.002,0.058,0.002
5157,mpnet,0,0.014,0.09,0.003
5158,mpnet,0,0.003,0.12,0.002
5159,mpnet,0,0.008,0.14,0.004
5160,mpnet,0,0.0,0.069,0.002
5161,mpnet,0,0.003,0.103,0.003
5162,mpnet,0,0.001,0.068,0.002
5163,mpnet,0,0.003,0.083,0.002
5164,mpnet,0,0.002,0.073,0.003
5165,mpnet,0,0.011,0.113,0.002
5166,mpnet,0,0.005,0.079,0.003
5167,mpnet,0,0.003,0.088,0.002
5168,mpnet,0,0.007,0.106,0.003
5169,mpnet,0,0.002,0.077,0.002
5170,mpnet,0,0.006,0.133,0.003
5171,mpnet,0,0.002,0.076,0.002
5172,mpnet,0,0.001,0.093,0.003
5173,mpnet,0,0.001,0.068,0.003
5174,mpnet,0,0.001,0.076,0.002
5175,mpnet,0,0.007,0.119,0.002
5176,mpnet,0,0.005,0.097,0.002
5177,mpnet,0,0.006,0.071,0.002
5178,mpnet,0,0.003,0.097,0.002
5179,mpnet,0,0.003,0.093,0.002
5180,mpnet,0,0.007,0.087,0.002
5181,mpnet,0,0.004,0.157,0.004
5182,mpnet,0,0.009,0.18,0.002
5183,mpnet,0,0.008,0.103,0.002
5184,mpnet,0,0.005,0.125,0.002
5185,mpnet,0,0.006,0.141,0.002
5186,mpnet,0,0.001,0.068,0.002
5187,mpnet,0,0.001,0.1,0.003
5188,mpnet,0,0.005,0.079,0.002
5189,mpnet,0,0.003,0.186,0.004
5190,mpnet,0,0.004,0.174,0.004
5191,mpnet,0,0.004,0.193,0.003
5192,mpnet,0,0.004,0.138,0.003
5193,mpnet,0,0.007,0.271,0.003
5194,mpnet,0,0.004,0.134,0.002
5195,mpnet,0,0.008,0.095,0.002
5196,mpnet,0,0.008,0.121,0.003
5197,mpnet,0,0.001,0.076,0.002
5198,mpnet,0,0.012,0.284,0.003
5199,mpnet,0,0.006,0.205,0.004
5200,mpnet,0,0.0,0.062,0.002
5201,mpnet,0,0.013,0.245,0.003
5202,mpnet,0,0.003,0.087,0.002
5203,mpnet,0,0.006,0.204,0.003
5204,mpnet,0,0.003,0.096,0.002
5205,mpnet,0,0.003,0.09,0.002
5206,mpnet,0,0.004,0.144,0.002
5207,mpnet,0,0.004,0.153,0.002
5208,mpnet,0,0.004,0.11,0.002
5209,mpnet,0,0.004,0.094,0.002
5210,mpnet,0,0.005,0.105,0.002
5211,mpnet,0,0.004,0.086,0.002
5212,mpnet,0,0.001,0.089,0.003
5213,mpnet,0,0.002,0.075,0.002
5214,mpnet,0,0.005,0.236,0.003
5215,mpnet,0,0.003,0.135,0.003
5216,mpnet,0,0.001,0.084,0.002
5217,mpnet,0,0.005,0.094,0.002
5218,mpnet,0,0.004,0.089,0.002
5219,mpnet,0,0.006,0.123,0.002
5220,mpnet,0,0.0,0.066,0.002
5221,mpnet,0,0.0,0.042,0.002
5222,mpnet,0,0.003,0.08,0.002
5223,mpnet,0,0.004,0.138,0.002
5224,mpnet,0,0.004,0.134,0.002
5225,mpnet,0,0.004,0.108,0.002
5226,mpnet,0,0.001,0.079,0.002
5227,mpnet,0,0.013,0.148,0.004
5228,mpnet,0,0.005,0.102,0.002
5229,mpnet,0,0.002,0.086,0.002
5230,mpnet,0,0.006,0.086,0.002
5231,mpnet,0,0.003,0.082,0.002
5232,mpnet,0,0.005,0.173,0.003
5233,mpnet,0,0.001,0.067,0.001
5234,mpnet,0,0.003,0.095,0.002
5235,mpnet,0,0.001,0.093,0.002
5236,mpnet,0,0.001,0.129,0.002
5237,mpnet,0,0.003,0.075,0.003
5238,mpnet,0,0.006,0.25,0.005
5239,mpnet,0,0.01,0.088,0.002
5240,mpnet,0,0.002,0.087,0.002
5241,mpnet,0,0.003,0.104,0.002
5242,mpnet,0,0.004,0.118,0.002
5243,mpnet,0,0.0,0.043,0.002
5244,mpnet,0,0.001,0.076,0.002
5245,mpnet,0,0.003,0.094,0.003
5246,mpnet,0,0.005,0.169,0.003
5247,mpnet,0,0.002,0.063,0.002
5248,mpnet,0,0.001,0.078,0.002
5249,mpnet,0,0.0,0.064,0.002
5250,mpnet,0,0.002,0.098,0.003
5251,mpnet,0,0.002,0.088,0.002
5252,mpnet,0,0.0,0.063,0.002
5253,mpnet,0,0.007,0.165,0.003
5254,mpnet,0,0.003,0.122,0.003
5255,mpnet,0,0.005,0.178,0.002
5256,mpnet,0,0.0,0.043,0.002
5257,mpnet,0,0.001,0.102,0.002
5258,mpnet,0,0.004,0.13,0.002
5259,mpnet,0,0.001,0.116,0.002
5260,mpnet,0,0.002,0.096,0.002
5261,mpnet,0,0.007,0.116,0.002
5262,mpnet,0,0.003,0.07,0.002
5263,mpnet,0,0.002,0.113,0.002
5264,mpnet,0,0.001,0.072,0.002
5265,mpnet,0,0.0,0.071,0.002
5266,mpnet,0,0.007,0.147,0.002
5267,mpnet,0,0.003,0.113,0.003
5268,mpnet,0,0.001,0.071,0.003
5269,mpnet,0,0.002,0.075,0.004
5270,mpnet,0,0.005,0.138,0.003
5271,mpnet,0,0.002,0.13,0.002
5272,mpnet,0,0.005,0.196,0.004
5273,mpnet,0,0.003,0.123,0.002
5274,mpnet,0,0.008,0.111,0.003
5275,mpnet,0,0.007,0.121,0.002
5276,mpnet,0,0.001,0.111,0.002
5277,mpnet,0,0.004,0.254,0.004
5278,mpnet,0,0.009,0.09,0.002
5279,mpnet,0,0.007,0.161,0.003
5280,mpnet,0,0.003,0.078,0.003
5281,mpnet,0,0.006,0.136,0.003
5282,mpnet,0,0.004,0.165,0.003
5283,mpnet,0,0.01,0.388,0.004
5284,mpnet,0,0.022,0.25,0.003
5285,mpnet,0,0.0,0.021,0.002
5286,mpnet,0,0.0,0.0,0.0
5287,mpnet,0,0.002,0.068,0.002
5288,mpnet,0,0.0,0.071,0.002
5289,mpnet,0,0.006,0.165,0.002
5290,mpnet,0,0.001,0.134,0.003
5292,mpnet,0,0.011,0.121,0.002
5293,mpnet,0,0.023,0.312,0.004
5294,mpnet,0,0.001,0.075,0.002
5295,mpnet,0,0.003,0.076,0.002
5296,mpnet,0,0.0,0.051,0.002
5297,mpnet,0,0.005,0.157,0.002
5298,mpnet,0,0.002,0.09,0.003
5299,mpnet,0,0.002,0.104,0.002
5300,mpnet,0,0.0,0.073,0.002
5301,mpnet,0,0.001,0.073,0.002
5302,mpnet,0,0.005,0.122,0.002
5303,mpnet,0,0.004,0.09,0.002
5304,mpnet,0,0.0,0.07,0.002
5305,mpnet,0,0.001,0.101,0.002
5306,mpnet,0,0.004,0.116,0.002
5307,mpnet,0,0.004,0.102,0.002
5308,mpnet,0,0.003,0.131,0.003
5309,mpnet,0,0.003,0.167,0.002
5310,mpnet,0,0.0,0.076,0.002
5311,mpnet,0,0.003,0.069,0.002
5312,mpnet,0,0.003,0.117,0.004
5313,mpnet,0,0.001,0.091,0.002
5314,mpnet,0,0.004,0.116,0.003
5315,mpnet,0,0.001,0.071,0.002
5316,mpnet,0,0.003,0.155,0.002
5317,mpnet,0,0.009,0.215,0.003
5318,mpnet,0,0.008,0.217,0.005
5319,mpnet,0,0.002,0.091,0.002
5320,mpnet,0,0.0,0.053,0.002
5321,mpnet,0,0.004,0.17,0.004
5322,mpnet,0,0.001,0.066,0.003
5323,mpnet,0,0.003,0.063,0.002
5325,mpnet,0,0.006,0.312,0.006
5326,mpnet,0,0.002,0.107,0.004
5327,mpnet,0,0.002,0.115,0.003
5328,mpnet,0,0.006,0.118,0.002
5329,mpnet,0,0.005,0.116,0.003
5330,mpnet,0,0.006,0.133,0.002
5331,mpnet,0,0.003,0.096,0.002
5332,mpnet,0,0.004,0.096,0.002
5333,mpnet,0,0.008,0.203,0.004
5334,mpnet,0,0.002,0.091,0.002
5335,mpnet,0,0.0,0.073,0.002
5336,mpnet,0,0.0,0.067,0.002
5337,mpnet,0,0.002,0.105,0.003
5338,mpnet,0,0.009,0.226,0.003
5339,mpnet,0,0.005,0.146,0.003
5340,mpnet,0,0.0,0.068,0.003
5341,mpnet,0,0.007,0.246,0.004
5342,mpnet,0,0.006,0.147,0.002
5343,mpnet,0,0.014,0.254,0.003
5344,mpnet,0,0.003,0.074,0.002
5345,mpnet,0,0.002,0.09,0.003
5346,mpnet,0,0.001,0.084,0.002
5347,mpnet,0,0.002,0.085,0.002
5348,mpnet,0,0.001,0.08,0.001
5349,mpnet,0,0.011,0.194,0.003
5350,mpnet,0,0.002,0.086,0.002
5351,mpnet,0,0.001,0.08,0.003
5352,mpnet,0,0.001,0.102,0.003
5353,mpnet,0,0.001,0.073,0.002
5354,mpnet,0,0.003,0.085,0.002
5355,mpnet,0,0.001,0.079,0.002
5356,mpnet,0,0.008,0.083,0.002
5357,mpnet,0,0.009,0.158,0.003
5358,mpnet,0,0.013,0.416,0.006
5359,mpnet,0,0.003,0.069,0.002
5360,mpnet,0,0.006,0.155,0.003
5361,mpnet,0,0.004,0.07,0.002
5362,mpnet,0,0.0,0.067,0.001
5363,mpnet,0,0.0,0.089,0.003
5364,mpnet,0,0.004,0.172,0.003
5365,mpnet,0,0.002,0.093,0.003
5366,mpnet,0,0.01,0.205,0.004
5367,mpnet,0,0.005,0.119,0.003
5368,mpnet,0,0.01,0.208,0.002
5369,mpnet,0,0.001,0.109,0.004
5370,mpnet,0,0.333,0.482,0.009
5371,mpnet,0,0.001,0.071,0.002
5372,mpnet,0,0.012,0.136,0.002
5373,mpnet,0,0.006,0.181,0.003
5374,mpnet,0,0.001,0.063,0.002
5375,mpnet,0,0.008,0.148,0.003
5376,mpnet,0,0.004,0.152,0.003
5377,mpnet,0,0.013,0.341,0.007
5378,mpnet,0,0.007,0.173,0.003
5379,mpnet,0,0.001,0.158,0.002
5380,mpnet,0,0.005,0.093,0.002
5381,mpnet,0,0.0,0.076,0.002
5382,mpnet,0,0.001,0.061,0.002
5383,mpnet,0,0.004,0.083,0.002
5384,mpnet,0,0.002,0.085,0.002
5385,mpnet,0,0.009,0.107,0.002
5386,mpnet,0,0.003,0.091,0.002
5387,mpnet,0,0.004,0.146,0.004
5388,mpnet,0,0.008,0.145,0.003
5389,mpnet,0,0.0,0.094,0.002
5390,mpnet,0,0.004,0.097,0.002
5391,mpnet,0,0.004,0.247,0.003
5392,mpnet,0,0.004,0.105,0.002
5393,mpnet,0,0.005,0.117,0.003
5394,mpnet,0,0.005,0.125,0.004
5395,mpnet,0,0.001,0.126,0.003
5396,mpnet,0,0.005,0.142,0.002
5397,mpnet,0,0.006,0.126,0.002
5398,mpnet,0,0.003,0.12,0.002
5399,mpnet,0,0.003,0.105,0.002
5400,mpnet,0,0.001,0.113,0.002
5401,mpnet,0,0.005,0.117,0.003
5402,mpnet,0,0.005,0.082,0.002
5403,mpnet,0,0.007,0.227,0.003
5404,mpnet,0,0.0,0.063,0.002
5405,mpnet,0,0.004,0.129,0.003
5406,mpnet,0,0.001,0.089,0.002
5407,mpnet,0,0.0,0.079,0.002
5408,mpnet,0,0.001,0.07,0.002
5409,mpnet,0,0.005,0.123,0.002
5410,mpnet,0,0.0,0.06,0.002
5411,mpnet,0,0.001,0.091,0.002
5412,mpnet,0,0.001,0.079,0.002
5413,mpnet,0,0.003,0.073,0.002
5414,mpnet,0,0.003,0.138,0.003
5415,mpnet,0,0.002,0.083,0.003
5416,mpnet,0,0.001,0.078,0.002
5417,mpnet,0,0.001,0.105,0.002
5418,mpnet,0,0.007,0.081,0.002
5419,mpnet,0,0.004,0.226,0.004
5420,mpnet,0,0.007,0.142,0.007
5421,mpnet,0,0.003,0.085,0.003
5422,mpnet,0,0.01,0.596,0.005
5423,mpnet,0,0.0,0.153,0.007
5424,mpnet,0,0.001,0.117,0.002
5425,mpnet,0,0.009,0.148,0.002
5426,mpnet,0,0.014,0.122,0.002
5427,mpnet,0,0.001,0.069,0.002
5428,mpnet,0,0.015,0.139,0.002
5429,mpnet,0,0.005,0.132,0.003
5430,mpnet,0,0.008,0.086,0.002
5431,mpnet,0,0.004,0.134,0.004
5432,mpnet,0,0.002,0.103,0.003
5433,mpnet,0,0.023,0.491,0.007
5434,mpnet,0,0.003,0.181,0.011
5435,mpnet,0,0.001,0.189,0.003
5436,mpnet,0,0.008,0.164,0.002
5437,mpnet,0,0.01,0.156,0.002
5438,mpnet,0,0.001,0.079,0.002
5439,mpnet,0,0.003,0.073,0.003
5440,mpnet,0,0.003,0.088,0.002
5441,mpnet,0,0.002,0.082,0.002
5442,mpnet,0,0.002,0.076,0.002
5443,mpnet,0,0.005,0.112,0.003
5444,mpnet,0,0.003,0.097,0.003
5445,mpnet,0,0.003,0.12,0.003
5446,mpnet,0,0.006,0.086,0.002
5447,mpnet,0,0.007,0.166,0.003
5448,mpnet,0,0.0,0.044,0.001
5449,mpnet,0,0.014,0.372,0.005
5450,mpnet,0,0.001,0.072,0.002
5451,mpnet,0,0.003,0.201,0.004
5452,mpnet,0,0.021,0.706,0.006
5453,mpnet,0,0.003,0.118,0.007
5454,mpnet,0,0.008,0.205,0.008
5455,mpnet,0,0.002,0.09,0.002
5456,mpnet,0,0.01,0.185,0.002
5457,mpnet,0,0.015,0.206,0.003
5458,mpnet,0,0.02,0.145,0.002
5459,mpnet,0,0.013,0.074,0.002
5460,mpnet,0,0.003,0.09,0.002
5461,mpnet,0,0.004,0.09,0.003
5462,mpnet,0,0.002,0.077,0.002
5463,mpnet,0,0.0,0.058,0.002
5464,mpnet,0,0.008,0.307,0.005
5465,mpnet,0,0.005,0.072,0.002
5466,mpnet,0,0.001,0.089,0.002
5467,mpnet,0,0.004,0.103,0.002
5468,mpnet,0,0.0,0.023,0.001
5469,mpnet,0,0.005,0.093,0.002
5470,mpnet,0,0.0,0.066,0.002
5471,mpnet,0,0.002,0.079,0.002
5472,mpnet,0,0.002,0.095,0.003
5473,mpnet,0,0.001,0.043,0.001
5474,mpnet,0,0.007,0.223,0.003
5475,mpnet,0,0.0,0.076,0.002
5476,mpnet,0,0.007,0.139,0.002
5477,mpnet,0,0.003,0.091,0.002
5478,mpnet,0,0.003,0.173,0.003
5479,mpnet,0,0.003,0.128,0.002
5480,mpnet,0,0.004,0.147,0.002
5481,mpnet,0,0.003,0.107,0.002
5482,mpnet,0,0.001,0.129,0.002
5483,mpnet,0,0.01,0.165,0.002
5484,mpnet,0,0.0,0.077,0.002
5485,mpnet,0,0.004,0.144,0.003
5486,mpnet,0,0.004,0.123,0.003
5487,mpnet,0,0.005,0.096,0.002
5488,mpnet,0,0.001,0.131,0.003
5489,mpnet,0,0.0,0.046,0.002
5490,mpnet,0,0.001,0.074,0.002
5491,mpnet,0,0.004,0.117,0.002
5492,mpnet,0,0.0,0.092,0.002
5493,mpnet,0,0.004,0.088,0.002
5494,mpnet,0,0.003,0.09,0.002
5495,mpnet,0,0.011,0.158,0.003
5496,mpnet,0,0.004,0.064,0.002
5497,mpnet,0,0.005,0.122,0.003
5498,mpnet,0,0.004,0.126,0.004
5499,mpnet,0,0.0,0.104,0.003
5500,mpnet,0,0.0,0.076,0.002
5501,mpnet,0,0.001,0.133,0.002
5502,mpnet,0,0.005,0.158,0.002
5503,mpnet,0,0.004,0.081,0.002
5504,mpnet,0,0.003,0.115,0.002
5505,mpnet,0,0.0,0.042,0.001
5506,mpnet,0,0.004,0.079,0.002
5507,mpnet,0,0.003,0.067,0.002
5508,mpnet,0,0.007,0.195,0.003
5509,mpnet,0,0.0,0.049,0.001
5510,mpnet,0,0.002,0.067,0.001
5511,mpnet,0,0.003,0.174,0.003
5512,mpnet,0,0.001,0.121,0.002
5513,mpnet,0,0.007,0.445,0.005
5514,mpnet,0,0.033,0.284,0.004
5515,mpnet,0,0.008,0.23,0.006
5516,mpnet,0,0.002,0.065,0.002
5517,mpnet,0,0.004,0.118,0.002
5518,mpnet,0,0.006,0.136,0.002
5519,mpnet,0,0.002,0.101,0.002
5520,mpnet,0,0.001,0.06,0.001
5521,mpnet,0,0.003,0.081,0.002
5522,mpnet,0,0.003,0.08,0.003
5523,mpnet,0,0.006,0.087,0.002
5524,mpnet,0,0.002,0.085,0.002
5525,mpnet,0,0.004,0.075,0.001
5526,mpnet,0,0.001,0.064,0.002
5527,mpnet,0,0.001,0.135,0.002
5528,mpnet,0,0.003,0.108,0.002
5529,mpnet,0,0.0,0.053,0.001
5530,mpnet,0,0.0,0.066,0.002
5531,mpnet,0,0.001,0.053,0.001
5532,mpnet,0,0.007,0.127,0.002
5533,mpnet,0,0.003,0.099,0.002
5534,mpnet,0,0.005,0.13,0.002
5535,mpnet,0,0.003,0.069,0.002
5536,mpnet,0,0.007,0.236,0.003
5537,mpnet,0,0.003,0.151,0.002
5538,mpnet,0,0.008,0.103,0.003
5539,mpnet,0,0.004,0.093,0.002
5540,mpnet,0,0.001,0.054,0.002
5541,mpnet,0,0.002,0.079,0.002
5542,mpnet,0,0.009,0.169,0.003
5543,mpnet,0,0.005,0.1,0.002
5544,mpnet,0,0.009,0.24,0.003
5545,mpnet,0,0.006,0.061,0.002
5546,mpnet,0,0.001,0.106,0.003
5547,mpnet,0,0.001,0.053,0.001
5548,mpnet,0,0.002,0.104,0.003
5549,mpnet,0,0.001,0.081,0.002
5550,mpnet,0,0.004,0.136,0.002
5551,mpnet,0,0.01,0.407,0.004
5552,mpnet,0,0.006,0.23,0.003
5553,mpnet,0,0.0,0.02,0.002
5554,mpnet,0,0.001,0.075,0.002
5555,mpnet,0,0.003,0.055,0.001
5556,mpnet,0,0.002,0.056,0.004
5557,mpnet,0,0.0,0.06,0.002
5558,mpnet,0,0.0,0.07,0.002
5559,mpnet,0,0.002,0.08,0.002
5560,mpnet,0,0.001,0.068,0.001
5561,mpnet,0,0.0,0.047,0.001
5562,mpnet,0,0.001,0.064,0.002
5563,mpnet,0,0.0,0.063,0.002
5564,mpnet,0,0.004,0.115,0.002
5565,mpnet,0,0.002,0.103,0.002
5566,mpnet,0,0.002,0.091,0.002
5567,mpnet,0,0.002,0.063,0.002
5568,mpnet,0,0.005,0.116,0.002
5569,mpnet,0,0.004,0.141,0.002
5570,mpnet,0,0.003,0.074,0.002
5571,mpnet,0,0.005,0.193,0.003
5572,mpnet,0,0.005,0.12,0.002
5573,mpnet,0,0.007,0.107,0.002
5574,mpnet,0,0.005,0.139,0.002
5575,mpnet,0,0.003,0.059,0.001
5576,mpnet,0,0.004,0.065,0.002
5577,mpnet,0,0.005,0.118,0.002
5578,mpnet,0,0.003,0.079,0.002
5580,mpnet,0,0.006,0.079,0.002
5581,mpnet,0,0.003,0.075,0.001
5582,mpnet,0,0.004,0.098,0.002
5583,mpnet,0,0.009,0.216,0.003
5584,mpnet,0,0.002,0.064,0.001
5585,mpnet,0,0.008,0.313,0.004
5586,mpnet,0,0.002,0.068,0.002
5587,mpnet,0,0.003,0.1,0.002
5588,mpnet,0,0.003,0.082,0.002
5589,mpnet,0,0.002,0.058,0.001
5590,mpnet,0,0.005,0.147,0.002
5591,mpnet,0,0.004,0.121,0.002
5592,mpnet,0,0.006,0.122,0.002
5593,mpnet,0,0.007,0.162,0.002
5594,mpnet,0,0.002,0.067,0.002
5595,mpnet,0,0.003,0.111,0.002
5596,mpnet,0,0.0,0.047,0.001
5597,mpnet,0,0.0,0.068,0.002
5598,mpnet,0,0.002,0.097,0.002
5599,mpnet,0,0.0,0.062,0.002
5600,mpnet,0,0.002,0.071,0.003
5601,mpnet,0,0.002,0.108,0.002
5602,mpnet,0,0.003,0.128,0.002
5603,mpnet,0,0.014,0.25,0.003
5604,mpnet,0,0.0,0.068,0.002
5605,mpnet,0,0.0,0.066,0.001
5606,mpnet,0,0.009,0.214,0.004
5607,mpnet,0,0.003,0.105,0.003
5608,mpnet,0,0.004,0.125,0.002
5609,mpnet,0,0.002,0.097,0.002
5610,mpnet,0,0.002,0.073,0.002
5611,mpnet,0,0.003,0.071,0.002
5612,mpnet,0,0.001,0.079,0.002
5613,mpnet,0,0.001,0.08,0.002
5614,mpnet,0,0.001,0.056,0.001
5615,mpnet,0,0.001,0.142,0.004
5616,mpnet,0,0.004,0.131,0.004
5617,mpnet,0,0.003,0.097,0.002
5618,mpnet,0,0.002,0.095,0.003
5619,mpnet,0,0.006,0.143,0.003
5620,mpnet,0,0.003,0.127,0.003
5621,mpnet,0,0.005,0.124,0.003
5622,mpnet,0,0.003,0.079,0.002
5623,mpnet,0,0.005,0.087,0.002
5624,mpnet,0,0.004,0.068,0.002
5625,mpnet,0,0.005,0.088,0.002
5626,mpnet,0,0.006,0.186,0.003
5627,mpnet,0,0.003,0.079,0.002
5628,mpnet,0,0.007,0.102,0.003
5629,mpnet,0,0.004,0.103,0.002
5630,mpnet,0,0.0,0.061,0.002
5631,mpnet,0,0.003,0.066,0.002
5632,mpnet,0,0.002,0.074,0.002
5633,mpnet,0,0.001,0.077,0.002
5634,mpnet,0,0.001,0.081,0.002
5635,mpnet,0,0.005,0.127,0.002
5636,mpnet,0,0.009,0.153,0.002
5637,mpnet,0,0.012,0.17,0.003
5638,mpnet,0,0.0,0.055,0.002
5639,mpnet,0,0.002,0.061,0.001
5640,mpnet,0,0.004,0.085,0.002
5641,mpnet,0,0.001,0.078,0.003
5642,mpnet,0,0.002,0.113,0.002
5643,mpnet,0,0.005,0.084,0.002
5644,mpnet,0,0.006,0.175,0.004
5645,mpnet,0,0.003,0.174,0.003
5646,mpnet,0,0.0,0.085,0.002
5647,mpnet,0,0.002,0.092,0.003
5648,mpnet,0,0.011,0.221,0.003
5649,mpnet,0,0.002,0.085,0.002
5650,mpnet,0,0.006,0.244,0.004
5651,mpnet,0,0.001,0.076,0.002
5652,mpnet,0,0.005,0.14,0.003
5653,mpnet,0,0.004,0.139,0.002
5654,mpnet,0,0.002,0.077,0.002
5655,mpnet,0,0.002,0.138,0.003
5656,mpnet,0,0.004,0.089,0.002
5657,mpnet,0,0.009,0.288,0.004
5658,mpnet,0,0.001,0.067,0.002
5659,mpnet,0,0.001,0.102,0.002
5660,mpnet,0,0.001,0.07,0.002
5661,mpnet,0,0.0,0.024,0.001
5662,mpnet,0,0.005,0.11,0.002
5663,mpnet,0,0.001,0.084,0.003
5664,mpnet,0,0.005,0.084,0.002
5665,mpnet,0,0.0,0.014,0.001
5666,mpnet,0,0.001,0.079,0.002
5667,mpnet,0,0.004,0.081,0.002
5668,mpnet,0,0.006,0.164,0.003
5669,mpnet,0,0.004,0.205,0.004
5670,mpnet,0,0.003,0.069,0.001
5671,mpnet,0,0.004,0.098,0.002
5672,mpnet,0,0.004,0.128,0.002
5673,mpnet,0,0.003,0.084,0.002
5674,mpnet,0,0.003,0.098,0.002
5675,mpnet,0,0.009,0.256,0.002
5676,mpnet,0,0.005,0.189,0.003
5677,mpnet,0,0.014,0.488,0.006
5678,mpnet,0,0.001,0.294,0.002
5679,mpnet,0,0.005,0.212,0.002
5680,mpnet,0,0.005,0.225,0.002
5681,mpnet,0,0.011,0.108,0.003
5682,mpnet,0,0.006,0.131,0.003
5684,mpnet,0,0.002,0.062,0.002
5685,mpnet,0,0.006,0.166,0.002
5686,mpnet,0,0.022,0.253,0.003
5687,mpnet,0,0.0,0.082,0.002
5688,mpnet,0,0.014,0.321,0.004
5689,mpnet,0,0.0,0.065,0.002
5690,mpnet,0,0.003,0.082,0.002
5691,mpnet,0,0.006,0.081,0.002
5692,mpnet,0,0.001,0.072,0.002
5693,mpnet,0,0.003,0.082,0.003
5694,mpnet,0,0.001,0.081,0.002
5695,mpnet,0,0.001,0.12,0.002
5696,mpnet,0,0.0,0.095,0.002
5697,mpnet,0,0.003,0.114,0.003
5698,mpnet,0,0.0,0.058,0.001
5699,mpnet,0,0.003,0.09,0.003
5700,mpnet,0,0.0,0.045,0.002
5701,mpnet,0,0.008,0.218,0.004
5702,mpnet,0,0.003,0.081,0.002
5703,mpnet,0,0.002,0.076,0.002
5704,mpnet,0,0.0,0.065,0.002
5705,mpnet,0,0.005,0.096,0.003
5706,mpnet,0,0.007,0.122,0.003
5707,mpnet,0,0.005,0.087,0.003
5708,mpnet,0,0.001,0.076,0.002
5709,mpnet,0,0.004,0.074,0.002
5710,mpnet,0,0.002,0.075,0.002
5711,mpnet,0,0.017,0.203,0.003
5712,mpnet,0,0.004,0.091,0.003
5713,mpnet,0,0.003,0.084,0.002
5714,mpnet,0,0.002,0.07,0.002
5715,mpnet,0,0.003,0.097,0.003
5716,mpnet,0,0.002,0.099,0.003
5717,mpnet,0,0.012,0.242,0.003
5718,mpnet,0,0.0,0.091,0.003
5719,mpnet,0,0.014,0.332,0.006
5720,mpnet,0,0.004,0.103,0.002
5721,mpnet,0,0.014,0.205,0.004
5722,mpnet,0,0.0,0.012,0.001
5723,mpnet,0,0.004,0.073,0.002
5724,mpnet,0,0.001,0.075,0.002
5725,mpnet,0,0.002,0.077,0.002
5726,mpnet,0,0.004,0.078,0.002
5727,mpnet,0,0.004,0.09,0.002
5728,mpnet,0,0.001,0.12,0.002
5729,mpnet,0,0.001,0.063,0.002
5730,mpnet,0,0.001,0.081,0.003
5731,mpnet,0,0.001,0.125,0.002
5732,mpnet,0,0.002,0.085,0.003
5733,mpnet,0,0.004,0.084,0.002
5734,mpnet,0,0.006,0.207,0.004
5736,mpnet,0,0.002,0.067,0.002
5737,mpnet,0,0.002,0.074,0.002
5738,mpnet,0,0.001,0.081,0.002
5739,mpnet,0,0.003,0.11,0.002
5740,mpnet,0,0.004,0.181,0.004
5741,mpnet,0,0.007,0.109,0.002
5742,mpnet,0,0.006,0.122,0.002
5743,mpnet,0,0.003,0.107,0.002
5744,mpnet,0,0.003,0.076,0.002
5745,mpnet,0,0.003,0.092,0.002
5746,mpnet,0,0.0,0.059,0.001
5747,mpnet,0,0.003,0.094,0.002
5748,mpnet,0,0.002,0.077,0.003
5749,mpnet,0,0.0,0.057,0.002
5750,mpnet,0,0.004,0.111,0.002
5751,mpnet,0,0.003,0.079,0.002
5752,mpnet,0,0.004,0.123,0.003
5753,mpnet,0,0.001,0.118,0.002
5754,mpnet,0,0.001,0.068,0.002
5755,mpnet,0,0.001,0.059,0.002
5756,mpnet,0,0.001,0.088,0.003
5757,mpnet,0,0.0,0.078,0.002
5758,mpnet,0,0.005,0.107,0.002
5759,mpnet,0,0.005,0.097,0.002
5760,mpnet,0,0.008,0.101,0.003
5761,mpnet,0,0.006,0.194,0.004
5762,mpnet,0,0.001,0.201,0.004
5763,mpnet,0,0.008,0.106,0.002
5764,mpnet,0,0.009,0.126,0.003
5765,mpnet,0,0.006,0.158,0.002
5766,mpnet,0,0.01,0.134,0.002
5767,mpnet,0,0.005,0.074,0.002
5768,mpnet,0,0.0,0.059,0.002
5769,mpnet,0,0.006,0.092,0.003
5770,mpnet,0,0.0,0.049,0.001
5771,mpnet,0,0.013,0.263,0.004
5772,mpnet,0,0.0,0.099,0.003
5773,mpnet,0,0.011,0.246,0.003
5774,mpnet,0,0.0,0.086,0.003
5775,mpnet,0,0.005,0.098,0.003
5776,mpnet,0,0.004,0.115,0.002
5777,mpnet,0,0.004,0.13,0.002
5778,mpnet,0,0.005,0.087,0.002
